cleaned_content,label
agak bingung pas bikin alamat,informationquality
kurir lambat pesan sampai hari baru sampai enggak kali aja bul mff tokopedia tdk caya kamu,reliability
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
buset ni aplikasih jaual mahal anjir nding shopee lebih murah,informationquality
penjual respon cepat ramah solutif,informationquality
aplikasi bagus user interface face mudah pahami,webdesign
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
mang tokped is the best sangat mbantu kali utk tiap pembayar tagih scount lg jd lebih murah pembayaran makasih tokped,informationquality
pelayan kali makin gaje jwb sprt robot gk solusi hal kali sti pahamibuyer pilih instant urgentjd batas respon ller jgn kali buat hari gk kirim baru otomatis cancel sar gua khusus instant bgitu jam stlh buyer check outseller gak respongak cari driversistem lgsg batal otomatisagar buyer lgsg cari ller lainudh gt buyer mau batalin nunggu respon hari jdi totl buang hrinstant urgent cok kt ani byr ongkir mhl lo samain dgn pengirim reglr,reliability
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
good,informationquality
beli barang tgl i bayar pake gopay barang kirim sama penjual tgl i tapi sampai karang i barang masih kirim sama pihak kurir pelaca barang stuck tgl i pihak tokopedia komplain jawaban sama aja daridulu masih usaha koordinasi pihak kurir pas ta sampai kap harus nunggu pihak tokopedia ga bisa ngasih jawab pasti gatau barang hilang gimana pasti cewa tokopedia ga ngasih maju apapun,reliability
tokopedia kira bisa nerap ambil tempat paket tdk lalu rumahbiar kurir gak bolak balik misal paket bisa ambil jnt dekat bisa ambil expedisi dekat,reliability
bagus banget aplikasi guna buat belanja,informationquality
tokopedia karang pelit skon voucher kayak belum masih banyak skon voucher tokopedia nding beli shopee,informationquality
menjak gabung sama tiktod sampah kali aplikasi,informationquality
sangat buruk proses lama kali,easeofuse
debeesst ecomerse jam now,informationquality
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
tolong fitur ikla lai napa harus gabung sama tiktok makin ribet biasa ikl hari sampe rb skrng rb aja udh hari habis pasti jangkau ikla nurun tolong  tokopedia jang gabung begitu sama tiktok kasih update baik  mau gabung sama tiktok gak gabung harus kasih pilih aja jang otomatis trims pejuangrupiah,easeofuse
respon admin lelet beda lain udah aju komplain minggu maren sampe karang lar² kayak gak rjain padahal udah tunjukin bukti video jelas,responsiveness
no promosiflase sale gk nariktiap update harus kali,informationquality
promo turun drastis kurir rekomendasi lelet ongkir lebih mahal toko oren harga barang juga lebih mahal toko oren ingin customer ller amanah harga saing pengirim cepat support mua ewallet pembayar,reliability
menjak beli tiktok tokped pelit banget tampil ubahubah jelek bikin bingung ribet lain potong biaya penjual juga besar banget padahal dulu tokped bagus ring uiux juga oke simpel mudah pahami tapi karang jelek inti jak beli sama tiktok kalau tokped gak introspeksi baiki yakin banyak paling tokped pindah lain,easeofuse
napa akun gk dapat gratis ongkir lg skrg y mmg perti akun masa padahal udh ring order lalui tokped lalu² msh gratis ongkir ny tolong donk kasi faham harus buat akun baru lg,privacy
promo mantap,informationquality
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
langgan percaya am saja am am saja,informationquality
napa banyak ikl aplikasi hp aku tolong non aktif fitur iklan sangat nggangu kali,informationquality
aplikasi gak gunaribet,easeofuse
sar saja kalo bisa kurir si cepat hapus aja tempat lama bisa nyampe minggu lebih tuh barang nyampe cuma langgan plus kalo ujung pake si cepat kurir gak suai nama harus si lambat udah mah minggu lebih baru datang titipin pula sama kurir jne baru dah nyampe tempat,reliability
kurang cpt,informationquality
haduh haduh gw cuma pengen beli produk harga rb  napa ongkir bisa sampai bah lebih onlineshop ongkirshop mana kalau ngasih voucher pelit banget kadang voucher ga bisa pakaipromo error wkwkwk haduh haduh dah cape pindah aplikasi aja,informationquality
badnot recomendedthe all system is awful,informationquality
pembayar apapun lewat tokopedia praktis cepat,informationquality
kalo mbeli vape bisa cod,informationquality
paket ga gerak komplain tolak sama ller maupun admin tokopedia pindah shopee aja dah,responsiveness
mantap,informationquality
susah banget ajuin komplain gw pesen paket cum kirim kotak kosong,responsiveness
ting pembayar karang ribet gak kaya toko orange langsung nah bayar langsung otomatis pakai bank pakai harus cari tiap transaksi,easeofuse
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
make  easy gaess,informationquality
ia ni napa karang apk bisa buka,informationquality
tokped makin ntaik stlh join dri tiktod,informationquality
tiap kali beli sini expedisi ampas banget udah apa kali aja beli paket ga kirim² sampe akhir batal gua nunggu sabar² ujung gitu mulu padahal beli toko satu daerah tapi udah hari ga kirim² padahal kemas pas gua checkout ekspedisi benerin  lebih sampah daripada sampah jelek banget,informationquality
pelit skon cuih,informationquality
mantap,informationquality
baru tama kali belanja online tokopedia moga bisa mbantu,informationquality
lebih enak belanja shopeepenjual real gak silumanbanyak skongratis ongkir komplain gak ribet,responsiveness
puas pelayanan ramah,informationquality
sangat mbantu,informationquality
tokopedia karang,informationquality
sumpah aplikasi sampah ller masa pelihara tokped care mbantu ribet ller masa lapor pengembali ma harus nunggu konfirm dr si ller  masa ller kok,easeofuse
aplikasi bagus user interface face mudah pahami,webdesign
mau komplain pesan harus nunggu minggu baru bisa komplain emang agak lain tokopedia,responsiveness
beli laptop dapet cashback rb mau claim masa sampe harus hubungi cs proses hari baru bisa respon cs lelet udah lesai claim bagai drama pas mau pake cuma bisa pake harga barang tiap kali mau belanja  aneh buat ngasih cashback gede sampe rb kalo ga bisa pake langsung harus transaksi jt dulu klo mau habisin cashback rb ga masuk akal akhir pake apk,responsiveness
pesan tiba tiba return ndiri cuma gara gara status pengirim kata alamat pembeli temu mohon hubungi pusat bantu tokopedia us pas coba chat toko kata pesan mbali penjualdi return cuma gara gara alamat gak temu sama kurir padahal alamat udah bener lohdicek juga gak sa sama alamatnyaparah sih gak tanggung jawab nama cewa,reliability
pilih kurirexpedisi otomatis bisa milih kadang beberapa daerah masa proses pickup lalu gagalmau ganti expedisi gk bisa tolong pilih kurirexpedisi muncul,reliability
udah kali masa pesan hari ngak kirim padahal pakai inst same day chat ller ngak respon mau batalin pesan harus nunggu konfirmasi penjual chat cfs tokopedia app jam baru respon ngak her tokopedia ka shopee admin ller nyepele customer kayak customer ngemis aja gue ajukin complain ller ma kurir salahin gilaanindas kurir ntang orang cil,reliability
cepat mudah ngga ribet,easeofuse
pengaju komplain telenunggu konfirmasi pihak penjual aja hari lewati masa masih harus nunggu hari pihak penjual mberi alamat pengembalianhabis harus nunggu barang kirim penjual hari padahal cuma barang rb  aja penangan lamatoko penangan komplain paling payah,responsiveness
kurir rekomendasi betul² cacad paket harus sampe hari telat lama banget rjasama tokped sama jasa kirim jelek kayak dah nding shopeelazada aja kurir agak nding,reliability
cancel pembeli masuk saldo toko pedia tapi g ad fitur top up saldo narik saldo proses lama,easeofuse
manteep,informationquality
update baru kurang bagus transaksi wishlist dll udah pindah kolom profil eh kolom profil kalo udh scroll sampe bawah susah banget mbali k atas harus scroll manual ribet dulu lebih ringkas mudah loh padahal,easeofuse
komplain ga dapat solusi ko sumen ma rugi bikin ribet,responsiveness
karang nggak layan pemesan tiket traveling,informationquality
tampilanua kurang efektif pemakai,webdesign
pakai tokopedia tahun turunin bintang komplain penjual nakal gera kirm barang chat gak nah respon minta pembatal order harus nunggu setuju penjual penjual olaho ngabai cuek waktu pembatal harus nunggu batal otomatis lama kali soal kalo penjual respon bisa mbeli toko lain makin lama tokopedia hampir sama perti toko online warna rah banyak kali tu tipu,reliability
sangat puas belanja toko pedia pengirim cepat,informationquality
pilih kurir tolong jelassjgn ongkos aja tapi bisa pilih jenis layan kurir mau ajaini kirim pake gtl udh minggu ga sampe,reliability
saldo dana sya tiba² tarik tokopedia tanpa pengetahu mau komplain respon ha mau uang sya mbali,responsiveness
baik,informationquality
lalu mahal ongkir walau pengguna mbeli suatu ada pulau sama ga cuma pulau lebih parah beli suatu daerah sama pun na juga ongkir k mahal mahal beda ecommerce be warna oren be warna oren beli suatu walau beda pulau tetap gratis ongkir beli suatu daerah sama pun tetap gratis ongkir pakai ecommerce be warna oren shopee,informationquality
agam barang harga jangkau,informationquality
uninstal gede untung elu drpd pu dagang,informationquality
tolong perbaiki optimasi hp suka blackscreen kalo pencet pencari aplikasi lalu at hp lama,informationquality
tambah ruwet gopaylater gak bisa pakai komplain jawaban gitu aja bayar gk nah telat kalo rating bawah bintang tak pilih bintang ruwet,responsiveness
kapok belanja tokopedia temu ller nakal jual produk masa mau retur persulit sama admin tokopedia,informationquality
paling benci kalau dapat expedisi ninjajneanteraja pengantar lewati batas estimasikadang suka barang rusak hilang udah lama nunggu ma akhir aju komplain tolong i edukasi expedisi sebut,reliability
pesan kurir instant hari hai kak pesan kakak masih nunggu update status pihak penjual bisa tunggu cek kala status apabila kakak laku pengaju pembatal bisa hubungi penjual lalui fitur chat respon pengaju pembatalan tokopedia ha bisa mbantu pembatal transaksi te sepakat penjual pembeli apabila penjual lebihi batas konfirmasi pengiriman maka transaksi batal otomatis,reliability
makin hari ongkir makin mahal makin njadi mahal banget ongkir gak ngotak banget rasa,informationquality
bagus tolong kurir supaya lebih rajin update kayak makin lama kok makin turun kualitas layanan,reliability
sistem komplain retur pengembali dana buruk sistem traking barang udah mbali penjual tapi dana nyangkut sistem harus nunggu setuju penjual ga penyelesai baik konsumen buyer pake sistem dana otomatis balik  sistem traking barang balik penjual rugi waktu rugi uang juga sistem payah,responsiveness
lumay enak pake,informationquality
kelas toko pedia masih penjual penipu apsang barang d kirm asli byak penipu aplikasi jg runyam klw komplain,responsiveness
ikl masuk game war besar agak laen ni apk ganyam bgtt sumpah langsung uninstal cum tokped iklqn sampe masuk gitu gj,informationquality
aplikasi paling atlelet bukasangat butuh waktu lama utk ngungah poto lainnyamesti bisa belanja itemdpt ajasaat klik nanti mbali awal lagikita sti scrool atas,informationquality
uninstall,informationquality
apasih tokped inike nu pencari ketik nama barang gak muncul aneh bener sampe ulang ulang kali nama tetap gak temu nama barang,informationquality
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
sangat lambat pengiriman update juga luama aku dapat kurir jne,reliability
mantap,informationquality
maaf ya tokped sy kasih bintang utk aplikasi rge tiktok jd makin kacau toko banyak chat tokped sinkron ller center tokpedtiktok shop fitur cod gabisa nonaktif harus manual iklan banyak kali ribet,easeofuse
awal tokopedia sangat baguslama lama bukan makin bagus tapi nurun dua kali paket selippertama akhir datang te minggu dua hilangpenggantian kes lambat belit petugas tokopedia nampil tidak profesionalan jak makai kurir rekomdasi banyak masa alih aplikasi lain rubah bintang krn bisa ncari riwayat transaksi dasar cara mbayar,reliability
pesan tiba tiba return ndiri cuma gara gara status pengirim kata alamat pembeli temu mohon hubungi pusat bantu tokopedia us pas coba chat toko kata pesan mbali penjualdi return cuma gara gara alamat gak temu sama kurir padahal alamat udah bener lohdicek juga gak sa sama alamatnyaparah sih gak tanggung jawab nama cewa,reliability
napa karang ste pembaharu aplikasi ny tokopedia bisa laku transaksi pembayar kaligus dlm jum banyak kalu dulu bisa laku transaksi pembayar tagih bayar bisa bayar kaligus napa kang dak bisa bunyi kalimat karag harus lesai dulu baru bisa bayar lanjut pembayar transaksi bca virtual account kamu bayar rp transaksi sebut batal lanjut pembayar,informationquality
udh mahal mahal gk bisa cod pantes aja pi,informationquality
ajuin komplain aja susah banget upload ga bisa bisa tolong perbaikin jang sulit,responsiveness
mau isi saldo toped ribet gk ky shope sisa pembayar gk masuk saldo toped,easeofuse
transaksi alhasil tipu ller entah aman belanja platform sini sangat rent penipu beda toko oren toko penipu sini toko be mau report toko proses ribet nyesal pakai tokopedia platform buruk sistem buruk,easeofuse
aplikasi jelek,informationquality
bagus muas,informationquality
te update gak bisa lihat video ulas trus juga gak bisa cek toko kata masa jaring  padahal buka aplikasi lain lancar jaya tokopedia mpersulit hidup,easeofuse
hari hapus apknyadimana tiba banyak otp kode verivikasi akun sayahari nah pes apapun apk inijadi tagih atas nama tanggung jawab,privacy
bingung pake aplikasi baru lalu ribet banget,easeofuse
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
sya pembayar pke gopey leter sllu tpt waktu blum byar ajh udh ku byr skrg mau pke lgi tanggkn kn mksd sori mulai hri sya hpus manen tokopedia sya mau pke aplikasi sblh,informationquality
kalo mau complain masa kurir ya pt expedisi  kocak masa toko wkwkwkwk lawak,reliability
aplikasi bagus proses return mudah sayang gratis ongkir karang manen cuma tengah alih  kargo pengiriman bisa sampai minggu sulit,informationquality
puas tokopedia cuma batal otomatis lama mau beli toko lain lama nunggu uang mbali mentara butuh barang harus beli,reliability
rivew jujur yaa toko pedia sy kasih limet paylater jytapi gak bisa pakai beda sama toko oren limet sy jtbisa sy pakai mua sini bisa lihat bagus toko orenpercaya,informationquality
proses order barang pembayar via gopay cukup cepat tinggal nunggu barang tiba rumah,informationquality
ampas bener emang gak fitur chat sama kurirbarang order juga ring bawa muter² lokasi sampai  hari² bogor cibinong kap sampai kalo pengirim model gitu,reliability
lalu besar ma mmori internal klu bisa sar jgn trus update cukup kli sja apdate,informationquality
lebih ok skrng tampilan,webdesign
lebih bagus tokopedia shopee ribet kalau shopee kalau tokopedia cepet langsung bayar alfamart cod beh bestt,easeofuse
maaf tambah sini tambah banyak cewa msa barangmasa kurir mas pelayan paket kadang ilang tau napa paket lebih minggu nyampe tahu kap nyampe,reliability
hati hati kalau pakai gopay later tika barang batal kirimd barang hilang kurir customer tetap tagih pihak gopayharus bayar tanpa nerima barang sebut,reliability
aplikasi bagus tampilan,webdesign
harap jang perti toko be asal putus nonaktif akun,privacy
sangat bagus kurir juga ramahd baik moga lebih mangat ya pak kurir tokopedia yasukses lalu ya amin,reliability
rasa beli pulsa napa uang dana ambil banyak juta,informationquality
gak jelas gausah buat tokopedia care kalau responsif,responsiveness
sistem komplain retur pengembali dana buruk sistem traking barang udah mbali penjual tapi dana nyangkut sistem harus nunggu setuju penjual ga penyelesai baik konsumen buyer pake sistem dana otomatis balik  sistem traking barang balik penjual rugi waktu rugi uang juga sistem payah,responsiveness
baru kali coba tokpedbeli barang pengirim jne beli barang cuma henti hub jakarta hariminta pengaju investigasi pengirim aju komplain ga bisa nunggu hari buat aju komplainuda jne lamb pihak tokped nunggu komplain lamawes kapok belanja sini,responsiveness
ok sangat mbantu,informationquality
proses sangat mudah banyak promo sukses lalu tokopedia,informationquality
aplikasi cukup bagus bikin cewa dua kali pesan tokopedia masa bayar lunas ga isti cod sampai batas pengirim pesan ga nah datang penyelesai masa cukup ribet tele tele,easeofuse
niat tokopedia niat nggak sih ngirim barang barangku hari jumat beli tanggal estimasi datang tanggal sampai aku komplain hari nin tanggal eh tibatiba pemberitahu awal nggak pemberitahu us ganti tanggal barang kirim us estimasi ganti sampai tanggal niat sih komplain juga nggak setujui padahal udah lewat hari udah ta cepat bagai nggak bener nih aplikasi ta banyak pot aja nggak orangn,responsiveness
knpa dana ambil toko pedia padahal nga pu aplikasi tak nah transaksi pun toko pedia knapa dana ambil,informationquality
baru laku transaksi tama kali tipu pihak toko online kaligus tokopedia ndiri penangan komplain lambat bah bisa bilang tanggapi nyesel transaksi sini barang pengirim lama kali penang masa lalu jawab template,responsiveness
pelit skon padahal ring belanja pemberitahu lamat anda ndapat voucher skon besar k minimal belanja k bohong gak bisa pake pelit amat ni apk,informationquality
isi saldo tapcash status hasil tapi masuk kartu ngecewa,informationquality
maaf tambah sini tambah banyak cewa msa barangmasa kurir mas pelayan paket kadang ilang tau napa paket lebih minggu nyampe tahu kap nyampe,reliability
beli barang toko mochi retailyang iklan kirim retur tujui penjualtapi sampai itikad baik penjual barang pengganti nghubungi tokopedia care tapi ga mbantu jawab ajasampai barang pengganti blm juga pengembali dana jasa pengirim expedisi tanggung pembeli juga adahelloini nama ya,responsiveness
dear develop tolong tingkat bagi expedisi nyaa yaa utama tekan mua cabang expedisi agar pengirim delay lambat² ring banget belanja us paket suka lebih estimasi pengirim mohon hati ya min thanks,informationquality
masih,informationquality
udah lama ngguna tokopedia baru mau ngguna mbali tapi barang jelas pengirim lama dr estimasi terima ngaju komplain terima tokopedia makin gak jelas pelayanan emg lebih baik balik shopee,responsiveness
tokopedia lalu nsitif kitdikit pelanggar tolong  ya kalau sistem mau tat minimal pelayanan baik mau co gagal ndiri mua voucher hilang ga bisa co pinjam akun tem buat co ma tuduh manipulasi layan batal saldo hilang gak belanja sini cukup tahu gak ikhlas dunia akhirat,reliability
napa akuisisi tiktok ma ngancurin mua hal ngutak atikk gak harus udah bagus ui ux dulu ma karang gak jelas udah gtu update akhir ma ngehapus riwayat transaksi tolong  udah bagus dulu jang utak atik algoritma pencari pun ma gak jelas buybacktokopedia kicktiktok,webdesign
mantap deh,informationquality
bagus,informationquality
makin lama makin sampah pesan tak kunjung ambil kurir padahal lewat tanggal estimasi barang sampai hubungi cs susah solusi,reliability
kalo ingin maju jang pake kurir silelet,reliability
udah mulai jelek kualitas istri pes tokped akun beda udah nunggu lama ga baca pickup batal ndiri ller kata udah kirim aneh,privacy
sangat mbantu,informationquality
sangat cewa pada tokopedia masih banyak toko laku penipu tokopedia mau lindungi konsumen contoh minggu lalu pes minyak goreng tapi pembeli ngirim  paket casing hp mbuat lapor tetapi tokopedia mberi penjelas lebih lanjut sangat sulit hubungi harus kontak tele sistem pengembali barang pengirim miliki wewenang penuh manyata paket te lesai kirim,responsiveness
aplikasi jelek,informationquality
mohon pihak toko pedia nah ngguna aplikasi tokopedia nah laku transaksi apaun aplikasi tapi tiba wa notifikasi kode verifikasi padahal sy ngguna aplikasi mohon apabila hal luar ndali nah makai aplikasi ima kasih,privacy
napa te update susah masuk akun coba pakai bagai cara tetap saja suruh masukin ulang nowaemail,privacy
pengirim lalu lama estimasi sampai harig mampu nunggu,informationquality
ok,informationquality
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
mberi mudah belanja thanks,informationquality
susah dapat kurir main cancel aja,reliability
tokped jd ampas mua fitur skusi isi ai skusi produk gak jelas banyak miss penjual tambah tracking produk pes karang ha terang proses tanpa update,informationquality
parah langgan tokopedia plus masih aktif tapi bisa gratis ongkir padahal tentu langgan plus gratis ongkir tanpa batas hatihati mau beli langgan karang jelek awas tipu rugi bayar langgan plus nghubungi cs tapi jawaban jelas,responsiveness
tolong pisah tiktok shop tokopedia gabung ma nyusah ngantri lama respon lama bales lama cs ller center mintain bantu ma mutermuter jawab pasti cs gen z gamau ribet template mua jawab cs ller center,easeofuse
menjak gabung tiktod cara paksa akun tokopedia ma libur  sistem emang gajelas apk enak jual tokped ma gabung aneh,privacy
tolong ya toped pengirim awal sicepat knp alih jne sgt tdk recomend pengirim sm kurir lelet skrg m bilg d info pengirim penerima rasa mes pesan proses return penjual sya sdh nunggu hari knp bilg penerima tdkk rasa mes sya ja blm liat barang udh ring jadi kyk ginibarang udh kurir hari bru smpek nyasar kata kira daerah lain kurir bs baca invoice nggk sih x lgi alih jnelngsng tak uninstall toped,reliability
histori transaksi hilang mau beli barang lupa toko,informationquality
sangat puas kali,informationquality
junk shopee lebih enak pencair tokped hari bawa mana dulu tuh duit ller cancel order shopee gampang duit shopee mau cair gampaang tokped tengah mati harus chat cs x padahal duit²,informationquality
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
para kurir tanggung jawab proses komplain lama lama respons paket karang sampai hilang paket sa sasar,reliability
sangat puas aplikasi belanja online in utama bagi lokasitapi ingin ngaju komplain fitur shake sangat ngganggusaya ingin minta hapushilangkanterimakasih,responsiveness
akun log out ndiri mau masuk hari gak bisa verifikasi gak muncul,privacy
apa aplikasi gajelas baru mau buka tokped ma akun gua tiba tiba logout alas aktivitas abnormal padahal gw kaga ngapa ngapain hadeh pas mau login ulang pake akun sama ma gabisa gaje bat ma pas mau login tulis akun google temu padahal akun gw udh daftarudah gw pake bikin akun tokopedia hadeh cewa gw sama aplikasi mana ongkir mahal banget mau beli barang k aja ongkir k,privacy
sal komplain chat tokopedia care respon lambat kasih b dulu,responsiveness
lebih baik belum update karang mbingung pengguna tokped,informationquality
bagus bangett aku suka gak nah gagal,reliability
tolong tokopedia evaluasi mbali jasa kurir bekerjasama banya masa justru penjual tapi pihak kurir lalu telat update status kirim stuck tempat bah tanya lalu jawab tolong evaluasi kurir ninja express jnt si cepat lalu telat kiriman paling parah ninja express note ngaja tulis nama kurir supaya pihak kurir baca tahu ri,reliability
aplikasi tdk faedah ngomong chat ta jawab sin robot solusi belit belit ribet ga bikin masa lesai mudah si bikin susah ma duit raib masuk penjual tolong baiki sistem jgn kaku emang susah kompalin belanja tokped,easeofuse
apk tolol penjual ngirim barang ga blm sampe udah komplain dll jawab sama bot ampe dana kirim penjual mikir dongo,responsiveness
ud hancur pelayanannsaya penjual pemilik toko sangat nyesall masa cil aja bisa lesaikanmnn barang komplain drbpembeli namun aju tolak karna ikut prosedur namun sampe karang minggu uang masih tah komplain blm lesaii sangatt cewaa mau pake apk tokped kalo gini,responsiveness
ok,informationquality
kata tulis pengguna baru dapat hadiah ribu te belanja kali mana hadiah kok,informationquality
pihak tokopedia makin sini makin ngga jelas paket tah shipment ized by custom hubungi pihak tokopedia juga no respon ahh nyebal kali padahal cuma sparepat hp,responsiveness
fitur batal pesan penjual nakal tak ribet karang kalau harus batal pesan tokopedia perti dulu karang kacau,easeofuse
makin buruk biyaya layan makin tinggi tidaklagi bisa aplud gambar tambah produk harus gabung tiktokshop tiktok shop gak bisa buka harus daftar lg deg identitas orang lain kacau paksa migrasi toko orenbiru saja,informationquality
goog job,informationquality
hati hati kalau pakai gopay later tika barang batal kirimd barang hilang kurir customer tetap tagih pihak gopayharus bayar tanpa nerima barang sebut,reliability
pelayan sangat very very bad refund dana sangat lamasampai xjam refund dana blm mbali pembeli hilang hak hak ndiripadahal jls pengirim gagal tapi refund dana gak mbali,reliability
goblogs tolol bet ceo nh apk potong pajak admin embel tinggi pencair lama ga faedah klo ga paksa ga pake nh tokped buat jual,informationquality
kurir lelet komplain tokped care juga leletsamapi karang hampir bul paket gak sampe,reliability
aplikasi sangat mbantu percaya,informationquality
habis pes barang bayar tapi kok barang beli hilang daftar pesan lanjut pihak tokopedia,informationquality
tolong tambah fitur pencari ngguna gambar foto aplikasi tokopedia,informationquality
cs lama jawab,responsiveness
komplain barang kurang baru lesai proses te bul gila ya lama kali tokopedia proses komplain padahal bukti dah jelas video unboxing pas barang retur jumlah gak suai pembeli harus tanggung biaya na pajak juga gak ganti k biaya pajak harus tanggung padahal toko oren mana barang retur salah penjual pembeli nanggung biaya gak mihak pembeli padahal jelas jelas penjual sa pembeli nanggung akibat,responsiveness
pelit gratong,informationquality
nu top up gera d muncul min,informationquality
sangat mudah friendly,informationquality
tindak lanjut layan pengadu konsumen atas toko indikasi penipu lama lapor komplain tunju buktibukti sampai posting buat tindaklanjut tokopedia mohon gera proses komplain toko indikasi penipu agar masyarakat indonesia tipu toko sebut,responsiveness
tolong dong tokped kalo cari partner rja sama dgn kurir jang asal asal liat nih masa partner sama id express kurir maling paket barang sayaseo o foto barang tiba untung cctv rumah,reliability
para kurir tanggung jawab proses komplain lama lama respons paket karang sampai hilang paket sa sasar,reliability
sangat buruk proses lama kali,easeofuse
karang gak lera banget belanja tokopedia ller kayak gak niat jual fitur aktif ller off buyer gak tau ller aktif gak pes tripod udah hari status masih proses aja mau dekat waktu pembatal otomatis tapi kirim juga padahal masih satu kota coba kalau tahu ller udah off gak order situ capek nunggu gak jelas ujung batal otomatis nyesel aku nding belanja platform be satset udah pasti,reliability
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
pesen barang dr tgl tgl masih jakarta lempar kurir dr jt lilo jt us lilo us jnegw pesen barang jual pengirim kaya ongpindah dulu lazada,reliability
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
good,informationquality
cs tokopediacare lelet banget ngurus komplain paket udah hari ga lesai urusan ngecewa,responsiveness
sangat bagus skon banyak,informationquality
tolong kalau barang gagal kirim uang mbali,reliability
bagus tapi jarang kasih gratis ongkir,informationquality
aplikasi bagus user interface face mudah pahami,webdesign
lapor hilang isi barang sebab oknum expedisi forum chat skusi tapi respon solusi pihak tokopedia,informationquality
masok suruh verifikasi boss mbali  mula,privacy
jual tokopedia gak laku,informationquality
mantap lebih simple kren,informationquality
bener suka nang belanja online tokped dulu tiap aju komplain barang sa kirim pihak admin tokopedia lalu siap cepat mbantu karang pihak admin perti gak duli padahal dah jelas toko njual barang toko penipu skarang udah tutup tokopedia karna gak amanah njual barang,responsiveness
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
moga kembang pesat manfaat bt sayasaya baru mulai,informationquality
tolong hapus aja jasa pengirim gtl depok udak paket ngaret kirim ntar langsung gagalgitu us tiap hari,reliability
pelit promo karang,informationquality
masa aplikasi yng masa kurir ny sombong sangat ramah pengirim lama us mau balik kirim ny besok,reliability
moga usaha lancar,informationquality
tolong kondisi ekspedisi dong banyak kurir nakal barang sabotase ganti kurir apalagi nominal ga dikit ngerugiin penjual sama pembeli,reliability
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
mes paket ma retur sama kurir padahal hubungi mau ngaju komplain nemu tempat ngkomplain bagus shopee sumpah gabakal pesen sini ngecewa,reliability
tampilanua kurang efektif pemakai,webdesign
mau daftar affiliate gk bisa krn sistem eror gimana sihh,informationquality
napa akun log out ya relog tulis eror masuk akun lain,privacy
sangat mudah belanja butuh,informationquality
maslaah selesai am pis gda ndala toko pedia am,informationquality
bagus kali,informationquality
mudah amanah toko toko,informationquality
respon admin lelet beda lain udah aju komplain minggu maren sampe karang lar² kayak gak rjain padahal udah tunjukin bukti video jelas,responsiveness
inih gimana cara chat kurir dah x ngirim gk nyampe ujung batalin ma kurir padahal sya butuh bgt barang,reliability
sangat cewa konsumen baru tokopediasaya beli barang bekas maret sampai karang juga mbali dana sayapadahal udah retrun barang suai beli udah kirim video peking barang mulai bungkus sampai antar kurirsaya rasa rugi sini besar rp rasa pojok minta kompensasi besar jt gila benarpadahal kirim retrun barang suai kirim sama penjualkalo minus mungkin retrun barang,reliability
napa ya tokopedia pencari history pembeli susah banget harus sama sis dg judul ikl beda kit saja gak luar mau beli ulang lewat history pembeli jd susah trus kalau klik pencari barang susah kali luar yboard klik hrs pas tengah kolom pembatal juga gak komplain buat ller gak mau respon pembeli olah² lalu mihak ller utk pembatal,responsiveness
sayang kali kalo akun dh ga aktif nomer ga bisa pake lg,privacy
