cleaned_content,label
ngapresiasi kurir bisa nilai pembeli banyak kurir kurang baik ngantar barang perti main lempar taruh paket luar pagar raw ambil orang asing,reliability
sya pembayar pke gopey leter sllu tpt waktu blum byar ajh udh ku byr skrg mau pke lgi tanggkn kn mksd sori mulai hri sya hpus manen tokopedia sya mau pke aplikasi sblh,informationquality
salah fatal tokopedia pilih kurir gratis ongkir pake kurir lelet kaya ong bikin males beli sini be pake kurir hari sampe,reliability
belanja tokpedia penjual bisa hubungi pembayar lalui account va,responsiveness
aplikasi jual beli dol tinuku paling simpel no ribet ribet,easeofuse
gua cuma sel sama ekspedisi kurir tokped sih benr masih lbh oke shopee ekspedisi spx gercep anter barang,reliability
rivew jujur yaa toko pedia sy kasih limet paylater jytapi gak bisa pakai beda sama toko oren limet sy jtbisa sy pakai mua sini bisa lihat bagus toko orenpercaya,informationquality
aplikasi busuk usaha gede tapi gaada costumer rvice mau komplain mana ga tau udah gajelas maren habis beli barang tapi stok habis ller nolak pembatal barang pesen suruh ganti barang dang mau cancel juga ga bisa ga costumer rvice apk ampas nding gue pake apk oren daripada coba kalo barang gw beli juta us ga bisa cancel pihak tokopedia kayak ga mau tau najiss,responsiveness
lebih enak belanja shopeepenjual real gak silumanbanyak skongratis ongkir komplain gak ribet,responsiveness
lalu besar ma mmori internal klu bisa sar jgn trus update cukup kli sja apdate,informationquality
ganti aja nama tokonilepuang barang ga sampai gara gara sistem multi kurir asuransi on juga tapi proses refund lama udah satu bul lebih ga jelas uang jt tidak dikit tanggung aja dosa,reliability
mantaapp tokopedia,informationquality
te update bisa buka aplikasi,easeofuse
aplikasi bagus user interface face mudah pahami,webdesign
aplikasi aneh chat hapus riwayat belanja hapus mua hapus promo gk gratis ongkir gak bisa pilih ekspedisi admin mahal makin hari makin jelek apalagi kalo ller ribetin doang bisa,easeofuse
beli voucher googleplay bisa redeem,informationquality
makin aneh aja promo skon cma eh kupon gratis ongkir ma hilangsama aja kga potong harga cekout ma nambah ongkir,informationquality
rasa beli pulsa napa uang dana ambil banyak juta,informationquality
ok,informationquality
belanja sini ribet retu klu salah penjual ngirim barang ga suai pesan sa produk harus minta stuju penjuala bikin ribet sama penjual hati klu belanja sini klu xundd official store pihak penjual sa kirim barang pas pengaju komplain bikin pusing lilingpenjual sini utamain untunganklu salah abaikankopak belanja aplikasi,responsiveness
aplikasi penipu isi banyak penipu konsumen beli barang sampe rb kirim casing hp harga rb tolong ya min aktif aju pengembali biar konsumen ga rugi ller scam satu harus teliti klo akun penipu ga jelas karna banyak korb aplikasi masuk sy,privacy
salah fatal tokopedia pilih kurir gratis ongkir pake kurir lelet kaya ong bikin males beli sini be pake kurir hari sampe,reliability
barang beli toko bagus amanah,informationquality
proses sangat mudah banyak promo sukses lalu tokopedia,informationquality
belanja puastapi sar dikitkalau bisa ongkir kurangin,informationquality
tahun pake toko pedia skarang alih market place be aja tokopedia makin buruk skrg aman buruk banyak tokopenjual penipu lolos komplain pun lama proses,responsiveness
karang banyak drama banget belanja sini barang ring kali gagal nyampe bagai alas bah pilih ekspedisi jne bayar eh tibatiba over ekspedisi lain cara otomatis entah bayar engga pindah cara pihak kurrir juga banyak pemalas nyari rumah konsumen aja ogahogah padahal pake alamat biasa pakai udah kasih maps lokasi ma cuekin ena belanja toko oren minim drama uninstall ah bye,reliability
gembel belanja barang ga suai minta mbali dana ga acc udah nunggu hari ma tolak aneh barang udah ambil kurir klo niat jual ga amanah nding jual goreng aja bos malu,reliability
mau masuk akun toped ndiri susah soal ndapat kode toped tapi waktu habis x saja,privacy
pelit skon padahal ring belanja pemberitahu lamat anda ndapat voucher skon besar k minimal belanja k bohong gak bisa pake pelit amat ni apk,informationquality
mau ta apa dang eror aplikasi tokped pesan bayar tadi pagi lihat barang namun dang nunggu kurir namun siang ma barang beli maupun pembayaran bisa lihat,reliability
aplikasi bagus tampilan,webdesign
sar aja rjasama expedisi jne nding hapus aja pengiriman lelet nding jt lebih cepat biasa beli barang online aplikasi shopee tiktok ngguna expedisi shopee jt hari sampai pengirim jabodetabek paling lama hari belanja pakai aplikasi tokopedia bisa pilih expedisi akhir dapat expedisi jne lama banget mau hari sampai dang tiktok aja x paket sampai,informationquality
badnggak mau pakai apk pengirim lama lama lama bangetpengaju komplain aja lama ller ramah,responsiveness
kasih promo gratis ongkir guna kirim sama penjual cs tokopedia susah hubungi paket jelas,responsiveness
maaf mentara kasih bintang bab kurang nyam napa kok alamat pengirim bisa ubah ndiri padahal gak rubah pengirim pun gagal karna alamat ubah tolong perbaiki,reliability
bisa nghapus akun error graphql ,privacy
masak mau ambil uang aja saldo tokopedia harus nunggu jam padahal jual shopee lazada ga gitu atur lama banget pemindah dana,informationquality
sangat mudah friendly,informationquality
oke,informationquality
bagus,informationquality
ko sy pesen makan riwayat transaksi masih nunggu kurir aja ubah kirim blm,reliability
tolong pisah tiktok shop tokopedia gabung ma nyusah ngantri lama respon lama bales lama cs ller center mintain bantu ma mutermuter jawab pasti cs gen z gamau ribet template mua jawab cs ller center,easeofuse
napa mau komplain tokopedia barang sa kirim harus upload gambarvideo tapi bisa upload napa sih cahce luar masuk uninstal aplikasi instal tetap bisa upload fotovideo,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
ngajuin komplain barang suai komplain hari² baru respon pun ribet padahal bukti udah jelas barang datang aesuai deskripsi si penjual parah bgt tokped duh nyesel pake aplikasi penanganan lelet kacau ribet uang ilang gitu aja tanpa balik ma sama penipu,responsiveness
sangat mbantu,informationquality
so far belanja tokped ga nah ngerasa tipu paling kadang kurir aja bikin sel,reliability
karang banyak drama banget belanja sini barang ring kali gagal nyampe bagai alas bah pilih ekspedisi jne bayar eh tibatiba over ekspedisi lain cara otomatis entah bayar engga pindah cara pihak kurrir juga banyak pemalas nyari rumah konsumen aja ogahogah padahal pake alamat biasa pakai udah kasih maps lokasi ma cuekin ena belanja toko oren minim drama uninstall ah bye,reliability
suka ngprank orang kasih voucher tiap pengguna kata skon min te mau co tiba voucher bisa guna,informationquality
ngecewa kali buruk kurir juga padahal langgan sama kurir s buruk ,reliability
belanja tokpedia penjual bisa hubungi pembayar lalui account va,responsiveness
pengirim lalu lama estimasi sampai harig mampu nunggu,informationquality
bagus sayang klo gratis ongkir suka rekomendasi  kurir dgn pelayan buruk tdk garansi tepat waktu pengiriman alhasil paket lama bah sampe kembali ller parah toped,reliability
jual barang tokopedia ma pes pembeli hilang aplikasi ada ha chat penjual tambah ribet,easeofuse
mberi mudah belanja thanks,informationquality
harus tokopedia juga sedia rating kurir juga jang cuma rating ha penjual juga napa skrg rating ulasan hilangin gak tau deh informasi soal produk sisi konsumen makai produk kait rta beberapa error contoh kotak masuk chat notif wktu periksa cakap baru,reliability
tokped jd ampas mua fitur skusi isi ai skusi produk gak jelas banyak miss penjual tambah tracking produk pes karang ha terang proses tanpa update,informationquality
bagus tokopedia lebih baik bisa perlihat nama kurir ngantar supaya lebih amanah bisa mberi ulas rating juga kurir ekpedisi lain penjual tokopedia mantap belanja pengalam lalu baik kurang baik bagi kurir aja pake jne lama banget terangan pembeli tempat padahal lalu orang rumah lebih baik jang kurangi rja sama mitra ga profesional tokopedia ren,reliability
iya ekpedisi otomatis pake kurir si cepat paket bukan anter ma retur tanpa konfirmasi udahin aja gausah pake sicepat,reliability
ganti nmr akun bisa sdh ganti tapi pas checkout ngguna paylatter confirm code masih kirim nomer lama gimana ya,privacy
banyak bug karang kurir gak mau jemput gimana sih status pesan gak update update nungguin kurir us,reliability
histori transaksi hilang mau beli barang lupa toko,informationquality
lawak bgt inimenu transaksi gak bisa akses bikin panik tautolong gera fix update,informationquality
junk shopee lebih enak pencair tokped hari bawa mana dulu tuh duit ller cancel order shopee gampang duit shopee mau cair gampaang tokped tengah mati harus chat cs x padahal duit²,informationquality
transaksi ngatas nama andriansyah nasution nah kalipun laku transaksi sini bah akun saja nah daftar imakasih,privacy
belanja tokopedia sulit dapat gratis ongkir perti shopee bah pembayar cod tentu bisa payah bener tokopedia akhir bikin total belanja lebih mahal shopee kurir shopee ekpress benar² monopoli belanja online shopee pastisering gratis ongkir bisa cod bah cod cek dulu tokopedia lazada lain ngambil tinda ngejar shopee yakin korb baru bangkrut perti jdid,reliability
aplikasi tokopedia sih bagus kurir tolong baiki parah banget,reliability
aku lebih suka sini walaupun tiktok juga toko pedia,informationquality
admin tokopedia lama banget bls penangan masa komplain juga lama banget males belanja sini beda sama marketplace lain,responsiveness
ga tau napa tibatiba akun logout ndiri sial lupa pin sampai karang ga bisa masuk _ sel banget kok bisa luar ndiri akun,privacy
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
respon admin lelet beda lain udah aju komplain minggu maren sampe karang lar² kayak gak rjain padahal udah tunjukin bukti video jelas,responsiveness
lebih baik belum update karang mbingung pengguna tokped,informationquality
tiap mbali halam belum musti muat ulang halam versi jam dulu ga gitu deh versi ios masih betul pencet mbali halam belum langsung tampil barang hasil pencari akhir tanpa muat ulang jam dulu barang ranjang lebih otomatis masuk wishlist karang ga fitur wishlist jum maksimal buat hapus otomatis aja lama ga lu klik minta hapus,informationquality
kualitas pelay sangat buruk proses komplain estimasi tera aplikasi hari tapi nyata sampe hari rja proses komplain masih putus padahal mua bukti lampir,responsiveness
usaha kalau akun hapus bisa beberapa kali mau pakai coba bayang email pakai orang ha satu mau buka akun udah hapus us mau buka susah gak bisa buka mohon timbang,privacy
pelayan toped makin kurang muaskanrekomendasi kurir free ongkir lambat  enak ndiri rubah estimasi pengirimanpadahal telat mberi kompensasi apapunpelayan buruk bah mau nutup akun saja bisapadahal juga lama transaksipakai tokopedia,reliability
curang aplikasi harus pas komplain kalo orang gk jawab kasih satu hari aja jang dua hari kalo gk jawab butuh uang mbali kalo masa barang anggap aplikasi curang pada pembeli daripada penjual,responsiveness
lebih ok skrng tampilan,webdesign
m bantu ncari butuh tanpa harus gi toko,informationquality
pakai kurir rekomendasi surabaya jember jt idx nin pagi order kamis baru luar sidoarjo entah kap mau sampai kalo kayak gini,reliability
apk aneh banyak rekomendasi barang nonoh bah kali kali milih tarik tetapi tetap rekomendasi homepage fitur gk tarik gk guna barang jual juga banyak barang gk nonoh tanpa nsor,informationquality
makin buruk biyaya layan makin tinggi tidaklagi bisa aplud gambar tambah produk harus gabung tiktokshop tiktok shop gak bisa buka harus daftar lg deg identitas orang lain kacau paksa migrasi toko orenbiru saja,informationquality
ampas bener emang gak fitur chat sama kurirbarang order juga ring bawa muter² lokasi sampai  hari² bogor cibinong kap sampai kalo pengirim model gitu,reliability
hati hati kalau pakai gopay later tika barang batal kirimd barang hilang kurir customer tetap tagih pihak gopayharus bayar tanpa nerima barang sebut,reliability
makin parah pakai aplikasi makin ribet gak jelas komplen lalui cs gak respon solusi,easeofuse
menjak beli tiktok tokped pelit banget tampil ubahubah jelek bikin bingung ribet lain potong biaya penjual juga besar banget padahal dulu tokped bagus ring uiux juga oke simpel mudah pahami tapi karang jelek inti jak beli sama tiktok kalau tokped gak introspeksi baiki yakin banyak paling tokped pindah lain,easeofuse
mantabbss,informationquality
luar biasa sangat mbantu,informationquality
tokopedia nu simpelmudah ga ribet tolong utk pilih pmbayarandiada lg utk bisa opsi pilihansaldo tokopedia bila tdk cukup saldonyadiberi opsi pmbayar lain trm ksh,easeofuse
tolong tambah fitur pencari ngguna gambar foto aplikasi tokopedia,informationquality
puas,informationquality
napa akun gk dapat gratis ongkir lg skrg y mmg perti akun masa padahal udh ring order lalui tokped lalu² msh gratis ongkir ny tolong donk kasi faham harus buat akun baru lg,privacy
mantapp,informationquality
kaga jelas aplikasinyabikin bingung bug juga pas mau lacak paket chet sama kurir ngk tau gimna cara pes paket pas ku lacak pake bhs inggris pula bikin pusing aplikasi,reliability
komplain mbutuh waktu hari pengembali dana bisa ganti x jam,responsiveness
nu top up gera d muncul min,informationquality
napa bikin sulit custmersaya minta resi ulang mbali duit ma responsedang penjual ndiri sa kirimbobrok kali managemen inibikin org sel,responsiveness
pilih kurir tolong jelassjgn ongkos aja tapi bisa pilih jenis layan kurir mau ajaini kirim pake gtl udh minggu ga sampe,reliability
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
skon voucer blom jg pakek masih ranjang tapi klo balik mau cek barang lain tiba ilang  pakek aja jd males beli akir pindah toko oren voucer gak  ribet tokopedia,easeofuse
sangat mbantucuma karang aplikasi lemot,informationquality
napa karang bisa nghapus chat aplikasi cukup ribet,easeofuse
more th,informationquality
jang nah pakai apk guys komplain hari eksekusi juga hari,responsiveness
ring minta kode verifikasi ulang,privacy
harus khusus nu pengembalianretur jng nunggu penjual nyetujui raw penipu tolong baiki,informationquality
gara maintenance ngga bisa liat status transaksi bawa kurir udah sampe manakasi kurir kalo rumah,reliability
jang guna tokopedia lebih baik guna shopee sistem retur dana tokopedia sangat ribet uang mbali utuh,easeofuse
baik,informationquality
ubah kurir tolong,reliability
pembeli sulit kali return,informationquality
mantap,informationquality
paket overtime batal sistem tapi saldo cair padahal aturan transaksi via virtual akun dana langsung cair juga lama pake tokopedia caya pelayanan bagus cepat namun baru kali jadi perti agak was was mau pake tokopedia lanjut,privacy
lapor hilang isi barang sebab oknum expedisi forum chat skusi tapi respon solusi pihak tokopedia,informationquality
mantap,informationquality
gmn tokopedia kacau banget paketsy dri tgl estimasi tgl smpe skrng tgl blom jga sampe tdimlm sy pesen brang ambil harini sampe jga sampe skrng blom sampe gmnni tokopedia harus tatin dung kurir klo bgni jdi mls sy pke tokopedia utnghrga pling ratus klo lgi blnja butuh salo mobil puluh jta gmna kgajelas lu tokopedia sangatkecewa sya,reliability
pembatal pesanan ribet harus nunggu pembatal otomatis lama hari nyata penjual aktif tetapi minta nunggu setuju penjual,reliability
mantap lebih simple kren,informationquality
karang tambah ribetsemenjak gabung sm tiktokknp g ndiri aja,easeofuse
makin sini makin gajelas banyak eror cari barang aja ring muncul oopss produk nggak temu padahal yword sangat umum kalo cari google temu ujung tetep aja masuk app tokped lewat url google ribet kalo fungsi pencari app error mulu,easeofuse
tiba tiba akun minta login te login eh ma pengguna baru history hilang bonus coin ilang limit paylater juga ilang bener bener jd pengguna baru,privacy
aplikasi nyedia barang² bagus laku pengguna tuju sih sama ulas bawah tolong dia rating kurir biar terlambat antar barangbarang rusak ekspedisi dampak aplikasi suka aplikasi karna pilih pembayar lewat cod jauh nah bikin cewa ha saja order minggu lalu sampai kurir konsisten maka kalau rating jasa pengirim pasti rasa pengeluh,reliability
sangat puas kali,informationquality
bagus,informationquality
tolong baiki apps skarang banyak banget toko kasih harga murah tapi pas mw checkout kagak bisa tulis error kayak san manfaatin buat ikl gratis ring jebak mulu ampe stress gw pake nih apps mentara pindah shopee dulu ,informationquality
menjak beli tiktok tokped pelit banget tampil ubahubah jelek bikin bingung ribet lain potong biaya penjual juga besar banget padahal dulu tokped bagus ring uiux juga oke simpel mudah pahami tapi karang jelek inti jak beli sama tiktok kalau tokped gak introspeksi baiki yakin banyak paling tokped pindah lain,easeofuse
bagus,informationquality
barang pe antar sang kurir jt,reliability
pakai tokopedia tahun turunin bintang komplain penjual nakal gera kirm barang chat gak nah respon minta pembatal order harus nunggu setuju penjual penjual olaho ngabai cuek waktu pembatal harus nunggu batal otomatis lama kali soal kalo penjual respon bisa mbeli toko lain makin lama tokopedia hampir sama perti toko online warna rah banyak kali tu tipu,reliability
sal komplain chat tokopedia care respon lambat kasih b dulu,responsiveness
napa fitur gopay later bisa guna masih limit banyak namun bisa guna awal gagal lalu pilih tode pembayar gopay later hilang gak,reliability
baru nyoba beli barang sini ma udah bikin cewa paket juga nyetak nunggu kurir padahal udah co tgl i sampe hari pun paket nytak situ cewa banget asli mana udah bayar,reliability
mau daftar affiliate gk bisa krn sistem eror gimana sihh,informationquality
buruk pemilih expedisi sangat buruk mau minta nomor kurir pun susah kalikek ngechat tolong  customerbu pengemis cinta rela apapun demi kamu tolong kamu pes karna butuh pasti ma permain gini,reliability
pengaju kartu kredit saja pilih daerahpayah aplikasigak mutu,informationquality
makin jelek pelayan penyelesai masa sangat lama dah ulang kali tetep aja,informationquality
bintang,informationquality
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
aplikasi bagus banget bosqu,informationquality
aplikasi bagus tampilan,webdesign
mantappkena tipudah aju komplain email gak tanggapanpes proyektor harga lumayandatang cashing hpsekelas aplikasi paling nama bisa juga biar toko tipu tipukomplain gak gunanyagaransi pun gak guna,responsiveness
tampil antarmuka aplikasi kurang bagus makin ribet,easeofuse
sar saja kalo bisa kurir si cepat hapus aja tempat lama bisa nyampe minggu lebih tuh barang nyampe cuma langgan plus kalo ujung pake si cepat kurir gak suai nama harus si lambat udah mah minggu lebih baru datang titipin pula sama kurir jne baru dah nyampe tempat,reliability
ring eror ring update gak jelas buka aplikasi lemot,easeofuse
lama pengirim nding pakai shoope,informationquality
aplikasi rusak mau beli barang gak bisa lalu transaksi gagal coba cari sulosi tapi tetap bisa beli barang,reliability
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
sangat ngecewa saja sih apk ngaju komplain soal barang pes tetapi masa barang pes tika ngaju komplain lain lesai tapi proses pick up barang ingin mbali proses sampai karang hari kurir datang juga benar kurir pengambil barang atur pihak aplikasi  penjual pihak aplikasi brarti parah banget,reliability
ribet mahal admin robot mau komplin,easeofuse
napa te update susah masuk akun coba pakai bagai cara tetap saja suruh masukin ulang nowaemail,privacy
tokopedia karang,informationquality
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
ok,informationquality
pengalam buruk layan purna jual produk rusak cacat pabrik te kali pakai namun proses komplain penjual maupun tokopedia care sangat sulit penjual kooperatif tokopedia care juga bisa mbantu sistem otomatis nganggap transaksi lesai begitu pembeli mberi ulas hingga jalur retur tutup aplikasi ring lemot bagi layan pelangg sangat ngecewa pembeli lain harap hatihati jang i ulas belum yakin pro,responsiveness
males karang tokopedia jarang voucher skon kupon parah dlu aku sring pke soal kdang dpt vocher sk rb aplg skrng minimal beli aja harus puluh rb bru gratis ongkir,informationquality
udahh bagussditunggu fitur bayar qris bisa pake gopaylatersoal kadang suruh ndadak bayar patung pas ma bareng weh,informationquality
bagus bangett aku suka gak nah gagal,reliability
makin mwrawuttidak tata dg baik,informationquality
habis pes barang bayar tapi kok barang beli hilang daftar pesan lanjut pihak tokopedia,informationquality
harus tokopedia juga sedia rating kurir juga jang cuma rating ha penjual juga napa skrg rating ulasan hilangin gak tau deh informasi soal produk sisi konsumen makai produk kait rta beberapa error contoh kotak masuk chat notif wktu periksa cakap baru,reliability
pelayanan lebih tingkat banyak gratis ongkir,informationquality
lebih ok skrng tampilan,webdesign
good job,informationquality
bintang bagi feedjelek bgt tampil nyyg lain mah ang gelap ndiribagus dulu min,informationquality
moga kembang pesat manfaat bt sayasaya baru mulai,informationquality
mantap,informationquality
tampilanua kurang efektif pemakai,webdesign
ngirim paket pake kurir id express rekomendasi tokped masa pengirim jakarta karawang sampai minggu paling cepet hari minta tolong kurir rekomendasi cepet expedisi,reliability
sangat sulit nghubungi cs tokopediapenangan masa barang rijek mau retur jelas salahan lleritu pun sangat lama nunggu putus kaya ga admin,responsiveness
lu pemberi penilai utk kurir guna krna sbagi kurir tdk ngirim paket alamat pas cek status pengirim gagal mbali pengirim  aneh paket tdk nah krim alamat sdah tunggu hari² nyata mau mbali pngirim hbis waktu cuma,reliability
sib juara a otw bintang,informationquality
skon voucer blom jg pakek masih ranjang tapi klo balik mau cek barang lain tiba ilang  pakek aja jd males beli akir pindah toko oren voucer gak  ribet tokopedia,easeofuse
i review bintang tapi i bintang tetap i bintang masih lalu ring update hingga pengguna us nerus beri pop up update amat sangat ngganggu padahal lihat urgensi kait aman dll harap pop up update cukup beberapa kali saja us nerus spam sangat ngganggu sampai detik masih update gak penting masih bintang ya,informationquality
jos,informationquality
cum mau kasih rating harus tanpa bintangkasih bintang pun tak pantas tokopedia sungguh lindungi konsumen nyasya dua kali mbeli produk power supply remot antenayg tama dgn toko domisili bekasi sampai sya nunggu beberapa hari barang kagak kirim sya chat penjual gak responsampe akhir batal otomatis sistemd uang mbalikantapi sya rugi waktupesan dua toko beda sama aja perti itud akhir beli produk,reliability
makin sini makin at ulang us hapus app instal ulang mau masuk pasti ribet mau cek histori belanja pakai ribet gilir langsung beli langsung luar tagih gera laku pembayar anda  lucu aplikasi besar tapi ampas,easeofuse
napa akuisisi tiktok ma ngancurin mua hal ngutak atikk gak harus udah bagus ui ux dulu ma karang gak jelas udah gtu update akhir ma ngehapus riwayat transaksi tolong  udah bagus dulu jang utak atik algoritma pencari pun ma gak jelas buybacktokopedia kicktiktok,webdesign
masa komplain barang kirim kata via tokppedia care tapi jawab pasti,responsiveness
saldo dana sya tiba² tarik tokopedia tanpa pengetahu mau komplain respon ha mau uang sya mbali,responsiveness
trend model apapun jadi baik ningkat hasil muas,informationquality
bagus,informationquality
barang hilang uang g kunjung mbali sdh minggu lbh alasan butuh data pelengkap dll padahal sy beli adl suplemen utk ofg sakit gagal ginjal pihak tokopedia sm kali g bs hubungi tokopedia care tdk prnh respon gmn,reliability
update ma makin banyak bug sial tambah tak transparansi sistem pengirim hingga tika resi cek website lalu arah tokopedia us,informationquality
napa sih tiap mau ngasik ulas penjual kok gagal us masti masa us apk lalu muncul tulis masa rumah toped baiki dong,reliability
pengaju komplain persulit ring error cs slowrespon,responsiveness
ingin ngusul fitur tambah perti blokir toko jang sarankanrekomendasi produk toko,informationquality
top,informationquality
mudah amanah toko toko,informationquality
mantap olshop rekomendasi,informationquality
buat aplikasi jgn lalu ribetaju pengembali dana aja ribet k rbau masuk sungairibet minta ampun,easeofuse
baru laku transaksi tama kali tipu pihak toko online kaligus tokopedia ndiri penangan komplain lambat bah bisa bilang tanggapi nyesel transaksi sini barang pengirim lama kali penang masa lalu jawab template,responsiveness
ulang kali isi tapcash sini ring gagal us daripada hasil us saldo ga balik ntah mana sampai karang blm jelas,reliability
sangat sulit nghubungi cs tokopediapenangan masa barang rijek mau retur jelas salahan lleritu pun sangat lama nunggu putus kaya ga admin,responsiveness
aplikasi nurut lebih mudah operasi moga makin kembang akun asmunimuhammad,privacy
ribet update us,easeofuse
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
makin jelek transaksi isi gopay buah mobile banking error samapi skrng uang balik waktu juga pembeli kuota data toped juga error toped gopay error akun syukur alhamdulil hasil tambah bintang bintang,privacy
konfirmasi pengembali barang gagal us tokoped ajx jgn donlot,reliability
mantap,informationquality
ga lucu woi pesen barang pas kirim tibatiba tokopedia gaada tanda transaksi barang bawa kurir gimana nih,reliability
respon lambat proses lambat pengirim lambat terang jelas buruk,responsiveness
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
lebih enak belanja shopeepenjual real gak silumanbanyak skongratis ongkir komplain gak ribet,responsiveness
batalin system,informationquality
lumay,informationquality
kurang cuma loading akses aja lemot padahal koneksi internet jaring ku lancar kalau buat buka lain tapi kalau buat buka aplikasi tokopedia ring lemot kali ring error notif rah,easeofuse
tokopedia makin sini makin parah klaim pengembali dana tgl sampai tgl tak kunjung esin hub cs sampai komplain tutup otomatis tiap kali ta nambah waktu invesigasi hari begitu us sampai nasib tokopedia perti buka lapak,responsiveness
kocak batal sistem apk cacat,informationquality
kurir lelet komplain tokped care juga leletsamapi karang hampir bul paket gak sampe,reliability
buyer lalu rugi kurir rjasama toped,reliability
gak nah cewa beli official store tapi tampil app ller tokopedia jelek banget aplikasi website base cuma download nding buka browser tampil interface potong lengkap banyak bug rver lambat pengatur akun sulit mengerti,privacy
maaf tambah sini tambah banyak cewa msa barangmasa kurir mas pelayan paket kadang ilang tau napa paket lebih minggu nyampe tahu kap nyampe,reliability
good job,informationquality
ribet paylater tokped ngecek rinci aja pakai verifikasi gala spl ngecek rinci doang engga tuh,privacy
lebih ok skrng tampilan,webdesign
history pembeli hilang makin ga jelas aplikasi,informationquality
belanja murah riah ka,informationquality
lebih ok skrng tampilan,webdesign
ring nge bug min nyari barang belom lar ngetik udah blank putih dulu entah napa,informationquality
tab transaksi error mulu uyy,informationquality
istri tipu applikasi inid pengembali dana ribetbisany penipu bisa jual applikasi,easeofuse
ga lucu woi pesen barang pas kirim tibatiba tokopedia gaada tanda transaksi barang bawa kurir gimana nih,reliability
pelit promo karang,informationquality
udh mahal mahal gk bisa cod pantes aja pi,informationquality
mantap gk ribet,easeofuse
fitur batal pesan penjual nakal tak ribet karang kalau harus batal pesan tokopedia perti dulu karang kacau,easeofuse
mau upload foto bukti retur app ma trus mberi terang file gagal upload,reliability
hati hati karang belanja sinisaya return barang rusak dana refund kembali khusus hp ma tuduh pelanggar asuransi kes mbela toko nakal lama langgan baru lihat asli cewa,reliability
apk rusakbenerin tuh sistem nyagw mau verifikasi gagal mulu dngo,reliability
bagus,informationquality
sangat ribet proses pembatal lebih jam wajib lalui setuju ller ringkali uang tah karna toko slow responsudah lama aktif tapi gada notice apk tokped g fair buyer lebih baik pembatal otomatis saja tanpa setuju ller,reliability
promo turun drastis kurir rekomendasi lelet ongkir lebih mahal toko oren harga barang juga lebih mahal toko oren ingin customer ller amanah harga saing pengirim cepat support mua ewallet pembayar,reliability
ikl lu tuh hapus ganggu orang belajar tiba tiba ikl yatimpiatu,informationquality
bul bisa x update tiap update lalu ubah fitur sering fitur bikin ribet bikin bingung,easeofuse
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
sdh bagus cuma topup uang elektronik brizzi ko ga adamohon tambah mua kartu elektronik bisa support,responsiveness
makin ga jelas tokopedia ekspedisi kacau ap jne parah kurir kaga niat rja barang udah hari kaga antar komplen pun kaga tanggapa ga belanja tokopedia ga jelas,reliability
aplikasi jelek,informationquality
napa pengguna baru scont voucer belanja perti shopee lazada lalu mberi scon voucher gratis toko pedia apk sampah,informationquality
pelayan lumay buruk ngaju komplain lalu tolak sama admin tokopediagimana,responsiveness
bgus,informationquality
bagus sangat mbantu,informationquality
ski awam aku ingin ncoba moga hasil ya perti lain,informationquality
nurut paling buruk hampir minggu pesan tiba bah lewat estimasi kirim mahluk hidup max pengirim hari jarak jkrta jwabarat jam jalan udah hampir minggu juga jelas kap sampai mau komplain kurir gak tera jelas kurir kompensasi gak,reliability
harga barang lalu mahal jauh beda sama shopee,informationquality
menjak beli tiktok pemegang saham besar ga jelas ring error arch barang susah error sana sini bentar nama tokopedia musnal kali ya ganti tiktokpedia shop maybe gimana mau maju kalo k gini app bagus pu anak bangsa buka lebih tingkat ma jual tiktok demi yah you know  guys lebih suka toped app be tapi ma akhir perti jujur dih,informationquality
mohon buat penilai jasa ekspedisi soal beberapa ekspedisi si kurir main lempar saja paket gerbang rumah padahal orang,reliability
good all,informationquality
kurir emang harus review kadang buat gak nyam mang kurirny brang lama ngantr,reliability
sistem komplain retur pengembali dana buruk sistem traking barang udah mbali penjual tapi dana nyangkut sistem harus nunggu setuju penjual ga penyelesai baik konsumen buyer pake sistem dana otomatis balik  sistem traking barang balik penjual rugi waktu rugi uang juga sistem payah,responsiveness
makin sini makin ribetsoryy pengguna tiktok,easeofuse
pengirim sangat bagus cepat am,informationquality
