cleaned_content,label
kalo mau complain masa kurir ya pt expedisi  kocak masa toko wkwkwkwk lawak,reliability
mbantu mecah ndala customer pengaju pembatal barang tolak ller ngkomplain barangpun nunggu beberapa hari pelayan ller maupun tokopedia care buruk kali pengirim satu kotapun hari hari hari akhir estimasi pengirim waktu habis buang nunggu barang butuh moga tuh mbalas anda mua kooperatif,responsiveness
pesan i gagal pickup us sampai i padahal masih satu kota sampai tanggal i tiba² return sistem,reliability
komplain supaya gratis ongkir tanpa minimal pembeli ma naik pesat minimal rb gimana ga gatel ni tang pengen uninstall,responsiveness
ribet banget kalo mau refund barang aplikasi ampun,easeofuse
apa aplikasi gajelas baru mau buka tokped ma akun gua tiba tiba logout alas aktivitas abnormal padahal gw kaga ngapa ngapain hadeh pas mau login ulang pake akun sama ma gabisa gaje bat ma pas mau login tulis akun google temu padahal akun gw udh daftarudah gw pake bikin akun tokopedia hadeh cewa gw sama aplikasi mana ongkir mahal banget mau beli barang k aja ongkir k,privacy
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
mau daftar affiliate gk bisa krn sistem eror gimana sihh,informationquality
tampilanua kurang efektif pemakai,webdesign
sangat mudah belanja butuh,informationquality
kali sangat cewa dg tokopedia tama karna tdk fitur chat cs paling ngecewa beli aplikasi tika kurir tugas kirim pesan tunggu pagi sampai malam kunjung kirim lalu lacak bahwa kirim mbali kurir alas pembeli alamat tuju dang pagi sampai ma nunggu tetapi kurir ngguna alas ngatasnama  masuk penipu,reliability
bagus kali,informationquality
makin sini layan tokopedia care cfs sangat buruk mbantu ha chat bot robot ai guna sama kali perti copy paste jawaban sisi lain te ulang kali buyer buat rugi cewa layan kurir rekomendasi tokped yakni ekspedisi jne makin buruk lelet proses sortir pelayan antar kirim tolong jne hapus saja layan rekan tokped ekspedisi jne layak beri amanah,reliability
napa akun log out ya relog tulis eror masuk akun lain,privacy
apk ribet lupa nomer aja harus verifikasi us mau order harus verifikasi nmr ilang ribet aplikasi macam,privacy
sangat puas aplikasi belanja online in utama bagi lokasitapi ingin ngaju komplain fitur shake sangat ngganggusaya ingin minta hapushilangkanterimakasih,responsiveness
gimana sih tokped daftar bayar paket via transfer tpi aku ma hilang trus paket ga sampe trus pas mau login kode verifikasi gak kirim kirim cewa bgtt sih gimana sih,privacy
aplikasi bagus tampilan,webdesign
napa ya tokopedia pencari history pembeli susah banget harus sama sis dg judul ikl beda kit saja gak luar mau beli ulang lewat history pembeli jd susah trus kalau klik pencari barang susah kali luar yboard klik hrs pas tengah kolom pembatal juga gak komplain buat ller gak mau respon pembeli olah² lalu mihak ller utk pembatal,responsiveness
barang suai deskripsi susah ngurus padahal video unboxing,informationquality
tampilanua kurang efektif pemakai,webdesign
beli barang luar pulau awal amanam saja cepat langsung kirim te hari lacak pengirim muncul status pesan dang retur barang larang kirim kalau mang bisa harus ller pihak ekspedisi nolak pengirim awal dana refund pun suai harga barang tadi tambah ongkir jamin ha kembali coba aju komplain pihak cs tokopedia bantu terang arti,responsiveness
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
tdk bisa pilih jasa pengirim kurir tdk profesional jadi kalikali masu titik alamat apk guna deteksi pihak jasa kirim saldo tokpedtiktok perti toko oren bisa pakai pembayar luar apk dg qris produk propl toko official ko tdk bisa kirim rmh repack sih banyak  bisa jd palsu toko be aja bisa barang tdk suai deskripsifoto sampul ikl produk,reliability
alhamdulil,informationquality
apk sangat mbantu kali,informationquality
tokopedia brengsek ribet nyebal tode pembayar cod sti pembayaran lengkap bisa cod mua barang jual marketplace tokopedia pengguna baru dapat voucher skon beberapa sen voucher gratis ongkir nyebal pengguna bukan permudah belanja ma persulit penggunaan ribet guna marketplace tokopedia nyebal nding bubarin saja usaha tokopedia hapus manen aplikasi nyebal brengsek,easeofuse
te lama akun gak login pas login ma data transaksi dulu² hilang sama wishlist toko ikuti juga hilang padahal guna banget buat pengguna biar nyari barang ingin gak susah ma hilang mua mau download data pribadi tapi pandu aplikasi masih aplikasi lama dang pengguna udah pake aplikasi baru gimana tokopedia hadeeh,privacy
nu makin ribet,easeofuse
barang pe antar sang kurir jt,reliability
pelayanan lebih tingkat banyak gratis ongkir,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
napa te update susah masuk akun coba pakai bagai cara tetap saja suruh masukin ulang nowaemail,privacy
ngajuin komplen cuma muter muter doang ena shoope lazada masih oke komplain langsung cepet,responsiveness
tampilanua kurang efektif pemakai,webdesign
mantap,informationquality
topup e toll lewat tokped gak masuk padahal saldo udh potong udh komplain lwt tktk gak bales,responsiveness
bener suka nang belanja online tokped dulu tiap aju komplain barang sa kirim pihak admin tokopedia lalu siap cepat mbantu karang pihak admin perti gak duli padahal dah jelas toko njual barang toko penipu skarang udah tutup tokopedia karna gak amanah njual barang,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
sib juara a otw bintang,informationquality
benar banyak sedia toko cuma klo bisa buat  rating ekspedisi masa ring ekspedisi buat  k apl orange be kurir ekspedisi gak teletele ring cewa belanja tokopedia u ekspedisi kurir klo buat  ekspedisi ndiri,reliability
i review bintang tapi i bintang tetap i bintang masih lalu ring update hingga pengguna us nerus beri pop up update amat sangat ngganggu padahal lihat urgensi kait aman dll harap pop up update cukup beberapa kali saja us nerus spam sangat ngganggu sampai detik masih update gak penting masih bintang ya,informationquality
jos,informationquality
tampilanua kurang efektif pemakai,webdesign
fitur penilai kurir lu tambahi,reliability
mudah buat belanja gak kaya toko be ribet minta ambyar,easeofuse
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
karang kok ribet si tokopedia gak perti dlu ma gabung tiktok,easeofuse
pelayan buruk rekomendasi belanja sini apalagi masih ngguna kurir jne sangat cewa pelayan kurir,reliability
update ma makin banyak bug sial tambah tak transparansi sistem pengirim hingga tika resi cek website lalu arah tokopedia us,informationquality
buyer lalu rugi kurir rjasama toped,reliability
nyata makin sini toped makin aneh pes barang udah hari blom proses penjual mau batalin ee nunggu setuju penjual aneh bner toped o o sa sistem tuh ubah hari gak proses batal ndiri jang lama penjual pembeli satu kota proses lama pengen hapus akun walaupun verifikasi kayak mubazir aja sungguh nghargai konsumen mang lebih enak belanja toko oren karang,privacy
mohon baiki fitur aju komplain tika pembeli aju komplain ngupload video unboxing beserta foto² bukti tetapi tika skusi pejual halam layar nu nambah video hingga penjual bisa dalih video unboxing padahal video kirim lewat komplain tetapi bisa tambah nu nambah video ha foto invoice mohon pihak pengembang laku upgrade,responsiveness
top,informationquality
pelayan toped makin kurang muaskanrekomendasi kurir free ongkir lambat  enak ndiri rubah estimasi pengirimanpadahal telat mberi kompensasi apapunpelayan buruk bah mau nutup akun saja bisapadahal juga lama transaksipakai tokopedia,reliability
mantap olshop rekomendasi,informationquality
napa karang bisa nghapus chat aplikasi cukup ribet,easeofuse
live chat sini sangat rekom buat belanja komplain suatu sulit,responsiveness
dedy pu akun dedyfmail tokopedia sistem otomatis tokopedia minta ng upgrade sistem tokopedia hp nyata te upgrade baru mbaca ulas tem toppers laineeh nyata benar juga na imbas banyak kaw lain bisa masuk akun ndiri te laku upgrade,privacy
napa te update susah masuk akun coba pakai bagai cara tetap saja suruh masukin ulang nowaemail,privacy
badnggak mau pakai apk pengirim lama lama lama bangetpengaju komplain aja lama ller ramah,responsiveness
tampilanua kurang efektif pemakai,webdesign
cewa banget gak kupon pengguna baru aku pk ibuku skon rb tapi pas aku login gak padahal aku gak nah co tokopedia hp ku jg baru no juga cari cari ga juga voucher rb juga sen,privacy
ud hancur pelayanannsaya penjual pemilik toko sangat nyesall masa cil aja bisa lesaikanmnn barang komplain drbpembeli namun aju tolak karna ikut prosedur namun sampe karang minggu uang masih tah komplain blm lesaii sangatt cewaa mau pake apk tokped kalo gini,responsiveness
mantap,informationquality
saldo dana sya tiba² tarik tokopedia tanpa pengetahu mau komplain respon ha mau uang sya mbali,responsiveness
gembel belanja barang ga suai minta mbali dana ga acc udah nunggu hari ma tolak aneh barang udah ambil kurir klo niat jual ga amanah nding jual goreng aja bos malu,reliability
lebih ok skrng tampilan,webdesign
kaga jelas aplikasinyabikin bingung bug juga pas mau lacak paket chet sama kurir ngk tau gimna cara pes paket pas ku lacak pake bhs inggris pula bikin pusing aplikasi,reliability
batalin system,informationquality
lumay,informationquality
tolong fitur ikla lai napa harus gabung sama tiktok makin ribet biasa ikl hari sampe rb skrng rb aja udh hari habis pasti jangkau ikla nurun tolong  tokopedia jang gabung begitu sama tiktok kasih update baik  mau gabung sama tiktok gak gabung harus kasih pilih aja jang otomatis trims pejuangrupiah,easeofuse
ng uninstall aplikasi tahun bul april nya guna akun aplikasi lapor pihak wajib nyalahguna akun,privacy
tolong dong admin tokopedia cepat ngatasi pihak komplain lebihi batas hari nunggu putus admin tokopedia karang udah hampir minggu putus admin rugi waktu rugi uang juta lebih admin tolong dong cepat ngatasi komplain pada si penjual penipu,responsiveness
aplikasi penipu isi banyak penipu konsumen beli barang sampe rb kirim casing hp harga rb tolong ya min aktif aju pengembali biar konsumen ga rugi ller scam satu harus teliti klo akun penipu ga jelas karna banyak korb aplikasi masuk sy,privacy
ni napa tokped maksa konsumen hubung ama aplikasi tiktok lain lain anda boleh maksa konsumen jang mberi pilih ruwetga mua orang suka hubung banyak aplikasi aplikasi anda jajah alias ga bisa kalo ga kaititu mandiri,informationquality
belanja tokopedia sulit dapat gratis ongkir perti shopee bah pembayar cod tentu bisa payah bener tokopedia akhir bikin total belanja lebih mahal shopee kurir shopee ekpress benar² monopoli belanja online shopee pastisering gratis ongkir bisa cod bah cod cek dulu tokopedia lazada lain ngambil tinda ngejar shopee yakin korb baru bangkrut perti jdid,reliability
lawak bgt inimenu transaksi gak bisa akses bikin panik tautolong gera fix update,informationquality
upgrade kok ma bobrokgimana sih status transaksi juga ga updatekurir rekomendasi ga jelasno resi ga bisa lacak,reliability
gajelas nih aplikasi bayar wifi tanggal ngasih tau transaksi gagal tanggal minimal kalo ngasih tau gagal tuh pas tanggal bayar  kocak mana refund lama mau komplain libur idul adha benerin sistem sana lucu,reliability
respon admin lelet beda lain udah aju komplain minggu maren sampe karang lar² kayak gak rjain padahal udah tunjukin bukti video jelas,responsiveness
masok suruh verifikasi boss mbali  mula,privacy
ring nge bug min nyari barang belom lar ngetik udah blank putih dulu entah napa,informationquality
pakai tokopedia tahun turunin bintang komplain penjual nakal gera kirm barang chat gak nah respon minta pembatal order harus nunggu setuju penjual penjual olaho ngabai cuek waktu pembatal harus nunggu batal otomatis lama kali soal kalo penjual respon bisa mbeli toko lain makin lama tokopedia hampir sama perti toko online warna rah banyak kali tu tipu,reliability
napa akuisisi tiktok ma ngancurin mua hal ngutak atikk gak harus udah bagus ui ux dulu ma karang gak jelas udah gtu update akhir ma ngehapus riwayat transaksi tolong  udah bagus dulu jang utak atik algoritma pencari pun ma gak jelas buybacktokopedia kicktiktok,webdesign
bayar ngasih ulas kok akun ku musuhin bul dua kali suruh masuk ulang,privacy
ingin ngusul fitur tambah perti blokir toko jang sarankanrekomendasi produk toko,informationquality
kolaborasi integrasi tokopedia gopay bank jago masih tengah hati sbg contoh gopay aplikasi tokopedia ha bisa cek saldo bisa transfer top up masih bayar padahal sama grup goto apalagi bank jago jangan transfer cek saldo pun bisa harus buka aplikasi masingmasing moga tokopedia gopay bank jago bisa integrasi penuh perti shopee shopeepay abank benarbenar asa amless benarbenar nyatu mpurna bisa guna satu aplikasi,easeofuse
pada pihak toko pedia ingin komplain hadap penari tah pencari,responsiveness
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
menjak gabung sama tiktok ller lebih ribet pencair dana tambah lama hari kalender harus udah lesai tinggal tarik dana masih juga buat dang review lebih nyam fitur tokopedia murni dulu napa ngharus toko gabung tiktok udah gabung tapi gak bisa us masuk akun ller center sangat cewa bija karang,privacy
nangani masa kurang profesional apalagi komplain pengembali barang henti pusat resolusi beberapa hari dang dana guna unuk transaksi lain lalu banyak drama perti dulu pihak admin tokopedia lalu nyepela costumer gera benahi sistem pusat resolusi beri waktu agar penjual mberi respon hingga lepas tanggung jawab gera tangani respon,responsiveness
makin gak jelas aplikasi tambah ribet uda g nah voucher nu ilang smua auto uninstall,easeofuse
edit napa akun blokir padahal langgar atur sk min mohon pertimbang akun tokped,privacy
makin sini tokopedia makin jelek payah cs toped mberi solusi respon bisa jam² refund gagal beli gk kunjung terima bul hari tgl i masih gk ad jelas pengembali dana cek aj us hari tgl i masih proses analisa ntah sampai kap feedback template gk sop gk bisa kasih estimasi analisa sampai kap,reliability
edit napa akun blokir padahal langgar atur sk min mohon pertimbang akun tokped,privacy
paket overtime batal sistem tapi saldo cair padahal aturan transaksi via virtual akun dana langsung cair juga lama pake tokopedia caya pelayanan bagus cepat namun baru kali jadi perti agak was was mau pake tokopedia lanjut,privacy
mau beli pulsa tokopedia harus verifikasike ewalletdana lebih dahulupadahal tinggal masukin pin dana aja gak ribetkecewaa,privacy
bagus,informationquality
masok suruh verifikasi boss mbali  mula,privacy
kolaborasi integrasi tokopedia gopay bank jago masih tengah hati sbg contoh gopay aplikasi tokopedia ha bisa cek saldo bisa transfer top up masih bayar padahal sama grup goto apalagi bank jago jangan transfer cek saldo pun bisa harus buka aplikasi masingmasing moga tokopedia gopay bank jago bisa integrasi penuh perti shopee shopeepay abank benarbenar asa amless benarbenar nyatu mpurna bisa guna satu aplikasi,easeofuse
live chat sini sangat rekom buat belanja komplain suatu sulit,responsiveness
aplikasi bagus tampilan,webdesign
harga barang jangkau kualitas cukup bagus,informationquality
bija tokped sangat rugi umkm saldo penjual tah pdhl mau buat muter uang bayangin jt saldo tah jahat bgt pdhl problem barang juga sampai customer tanpa kurang apapun alas saldo dang review kocak bgt mana komplain bls bot mua bener kapok jual marketplace,responsiveness
ikl lu tuh hapus ganggu orang belajar tiba tiba ikl yatimpiatu,informationquality
daftar aja susah kode verifikasi gak kirim²,privacy
jang sering update dong bikin sel tiap mau buka aplikasi update mulu,easeofuse
sar aja rjasama expedisi jne nding hapus aja pengiriman lelet nding jt lebih cepat biasa beli barang online aplikasi shopee tiktok ngguna expedisi shopee jt hari sampai pengirim jabodetabek paling lama hari belanja pakai aplikasi tokopedia bisa pilih expedisi akhir dapat expedisi jne lama banget mau hari sampai dang tiktok aja x paket sampai,informationquality
pembatal otomatis lalu lama hari harus nunggu beberapa toko aktif masih daftar cancel hal sebut kali nunggu bul kap barang laku kurir penerima laku pembawa barang rumah mohon cantum nama nomer telepon mudah konfirmasi,reliability
pelayan burukrespon lama nghubungi csnyasekali balas ga bisa hubungi,responsiveness
ko sy pesen makan riwayat transaksi masih nunggu kurir aja ubah kirim blm,reliability
sistem pengembali aneh banyak penipu gbs balikin kayak toko oren uda jelas tipu bisa bisa balikin paket bayar ndiri njirr ga logis penipu makmur mua sini pengembali ribet tokped pihak be pembeli tak hargai sini,easeofuse
admin tokopedia lama banget bls penangan masa komplain juga lama banget males belanja sini beda sama marketplace lain,responsiveness
napa te update susah masuk akun coba pakai bagai cara tetap saja suruh masukin ulang nowaemail,privacy
ga pake ribet,easeofuse
mbali nu pesan home napa inbox pindah bawah udah bagus atas ribet cek pesan sti apa kali klik profil,easeofuse
aplikasi jelek,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
ngaju komplain k penjual lalu susah upload video foto lalu gagal bah sya coba upload lewat pc masih juga gagal sya coba minta bantu k cs cuma kasih link buat pengaju komplain pdahal sama saja harus ny minta bantu k cs cs bisa buat  pengaju komplain ny cuma tinggal upload video foto ma cuma kasih link,reliability
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
sangat bagus banyak sko,informationquality
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
aneh akun ngak bisa transaksisetiap transaksi salah usyg kasih promo ngasih ongkir gratis akita pembeli tinggal pilih mana cocokpas d komplin pembeli d salahinkita pembeli milih pilih tetsediabaik pembeli mau pun toped kalipunemg aneh tempat belanja online satu iniapa gara ngak mau langgan plus gratis tampa batas  bul d panjanggmna mau bisa belanja nyam klau perti jadi,privacy
ribet update us,easeofuse
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
bagus sangat mbantu,informationquality
so far belanja tokped ga nah ngerasa tipu paling kadang kurir aja bikin sel,reliability
tiap mbali halam belum musti muat ulang halam versi jam dulu ga gitu deh versi ios masih betul pencet mbali halam belum langsung tampil barang hasil pencari akhir tanpa muat ulang jam dulu barang ranjang lebih otomatis masuk wishlist karang ga fitur wishlist jum maksimal buat hapus otomatis aja lama ga lu klik minta hapus,informationquality
mau komunikasi cs aja ribet minta apun,easeofuse
pelayan buruk rekomendasi belanja sini apalagi masih ngguna kurir jne sangat cewa pelayan kurir,reliability
harga barang lalu mahal jauh beda sama shopee,informationquality
ngirim paket pake kurir id express rekomendasi tokped masa pengirim jakarta karawang sampai minggu paling cepet hari minta tolong kurir rekomendasi cepet expedisi,reliability
mudah cepat,informationquality
te update gak bisa lihat video ulas trus juga gak bisa cek toko kata masa jaring  padahal buka aplikasi lain lancar jaya tokopedia mpersulit hidup,easeofuse
ring minta kode verifikasi ulang,privacy
good all,informationquality
aplikasi bagus user interface face mudah pahami,webdesign
rem skrg tokped beli barang tapi status transaksi klo bisa komplain duit pasti ilang baiki tokopedia cara rja,responsiveness
aplikasi cukup bagus bikin cewa dua kali pesan tokopedia masa bayar lunas ga isti cod sampai batas pengirim pesan ga nah datang penyelesai masa cukup ribet tele tele,easeofuse
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
sangat bagus kurir juga ramahd baik moga lebih mangat ya pak kurir tokopedia yasukses lalu ya amin,reliability
tolong hati pihak ekspedisi dong masa pesan tanggal barang siap kirim ller sampai tanggal masih saja terangan nunggu kurir kap sampai padahal butuh banget barang mau batal juga udah gak bisa,reliability
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
tolong tambah pemberi rate kurir instant same day barang asal lempar,reliability
mes paket ma retur sama kurir padahal hubungi mau ngaju komplain nemu tempat ngkomplain bagus shopee sumpah gabakal pesen sini ngecewa,reliability
pengirim sangat bagus cepat am,informationquality
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
dana komplain juga kembali padahal barang retur kembali terima customer rvice juga respon,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
sangat nggagu,informationquality
pengembali dana ribet lama,easeofuse
ok,informationquality
mntapbnyk skon thn kn,informationquality
aplikasi dapat nyelesai masa alami pembeli perti masa terlambat ring kali lewati waktu estimasi rta aplikasi lebih ring mberi sar timbang mberi solusi lebih guna pelangg perti contoh mberi informasi kurir pengirim kait mberi jamin terlambat pelangg juga customer rvice aplikasi ring mberi sar ulang jarang mberi solusi pasti atas masa jadi,reliability
komplain lama udah minggu dana gak balik balikmasalah mna gak tauparah,responsiveness
aplikasi bagus tampilan,webdesign
jang nah pakai apk guys komplain hari eksekusi juga hari,responsiveness
buyer lalu rugi kurir rjasama toped,reliability
tolong update bug s ultra tika mau co gak bisa layar abu saja,informationquality
gimana kualitas layan cfs mau lapor bug akun mana aaya sama kali bisa pakai kupon promo apapun udh hari nggak respon sama kali udah coba lewat email sama aja nih ngapa dah colab ama tiktok ma ampas bener gue gunain tokped total transaksi udah lebih m kali mulai beli listrik dll via tokped mua tapi karang k gini ampas beut gk ou cfs apa platinum mber aja susah bener mau chat cfs,privacy
upgrade kok ma bobrokgimana sih status transaksi juga ga updatekurir rekomendasi ga jelasno resi ga bisa lacak,reliability
gak nah cewa beli official store tapi tampil app ller tokopedia jelek banget aplikasi website base cuma download nding buka browser tampil interface potong lengkap banyak bug rver lambat pengatur akun sulit mengerti,privacy
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
apk aneh banyak rekomendasi barang nonoh bah kali kali milih tarik tetapi tetap rekomendasi homepage fitur gk tarik gk guna barang jual juga banyak barang gk nonoh tanpa nsor,informationquality
lu pemberi penilai utk kurir guna krna sbagi kurir tdk ngirim paket alamat pas cek status pengirim gagal mbali pengirim  aneh paket tdk nah krim alamat sdah tunggu hari² nyata mau mbali pngirim hbis waktu cuma,reliability
bisa ngubah transaksi sistem retur barang paket retur nah pickup kurir,reliability
kok tokopedia begini sih pengaju komplain up video gak  upload padahal suai syarat pengupload  pantes penipu pede jual tokopedia ce manfaat sangatsangat tdk lindung pembeli ma pas banget lgi kantor cuti susah aju komplain cs klw misal playstore bisa upload vid bisa ku bukti luh ku,responsiveness
tokped tolong perbaiki kaktolong fitur ubah kurir kembalikanitu sangat mbatu kali buat llerseteleh minta gabung tik tok ma tambah ribetkembali tokped perti dulu kak,reliability
mantap banget,informationquality
voucher ilang,informationquality
pembatal otomatis kurangin hari kalo bisa gua beli barang gak proses nungguin sampe tanggal cik,reliability
udah lama ngguna tokopedia baru mau ngguna mbali tapi barang jelas pengirim lama dr estimasi terima ngaju komplain terima tokopedia makin gak jelas pelayanan emg lebih baik balik shopee,responsiveness
akun tiba tiba gak bisa login anehh,privacy
akun tiba tiba gak bisa login anehh,privacy
mohon jang tutup aku suka tokopedia kurir lebih cepat timbang shopee ncari ller lebih percaya timbang shopee please tetap tah,reliability
makin hari jual toped makin ribet mau tambah produk ga bisa harus gabung tiktok shopudah tau tiktok ribet ga mau gabung maksa udah gitu ga aktif fin jasa jnt pesan ma jasa jnt luar udah tau jnt susah akhir pesan sy batalkankalo kaya kini us bisa tutup toko pindah sebe kalo kaya gini us toped bakal kaya buka lapak nanti bikin lerr tutup akun,privacy
paling suka nuduh pelangg laku pelanggaranpelanggar kalau nurut mu pelangg laku pelanggaranpelanggar ya jang kasih voucher kasih voucher tapi akun menuhi syarat ntar nyusul bukalapak nangis contoh shopee,privacy
cukup bagus tapi tetap lu tingkat,informationquality
aplikasi jelek,informationquality
aplikasi bagus tampilan,webdesign
paksa instal belum biasa belanja pake apk tiktoktapi tau pay later tagih tokopedia komplain suruh install buat bisa cs tokopedia tapi tetep ga bisa nyelesai masa,responsiveness
mohon maaf kpd pihak tokopedia sya  hamd yuafi mau komfirmasi bahwa te jadi beberapa kali masuk wa sya kode otp dri tokopediasedang sya dang ngaju aplikasi tokopediamohon kroscek kalau pun pengaju  hamd yuafi syatrm ksh,privacy
pelayan kali makin gaje jwb sprt robot gk solusi hal kali sti pahamibuyer pilih instant urgentjd batas respon ller jgn kali buat hari gk kirim baru otomatis cancel sar gua khusus instant bgitu jam stlh buyer check outseller gak respongak cari driversistem lgsg batal otomatisagar buyer lgsg cari ller lainudh gt buyer mau batalin nunggu respon hari jdi totl buang hrinstant urgent cok kt ani byr ongkir mhl lo samain dgn pengirim reglr,reliability
najis sistem lama bgt bul nungguin komplain gak proses ga jelas sama kali padahal jelas salah jnt jasa kirim ngilangin pesan gue sampe karang gada titik ang,responsiveness
adain qris,informationquality
tampilanua kurang efektif pemakai,webdesign
tampilanua kurang efektif pemakai,webdesign
kocak batal sistem apk cacat,informationquality
daftar riwayat transaksi hilang reset muabah transaksi dang langsungdalam proses pengirim kurir pun ikut hilangterus gimana kalau mau lacak,reliability
nambah ribet,easeofuse
pihak tokopedia makin sini makin ngga jelas paket tah shipment ized by custom hubungi pihak tokopedia juga no respon ahh nyebal kali padahal cuma sparepat hp,responsiveness
ting pembayar karang ribet gak kaya toko orange langsung nah bayar langsung otomatis pakai bank pakai harus cari tiap transaksi,easeofuse
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
komplain ga dapat solusi ko sumen ma rugi bikin ribet,responsiveness
tolong baiki aplikasi bug aplikasi tulis proses transaksi tapi cek bisa nutup akun bug nyebal menjak join tiktok buruk,privacy
komplain lama udah minggu dana gak balik balikmasalah mna gak tauparah,responsiveness
aman kurang sarang penipu kalo order bayar te lewat jam bisa batal pihak ribet kali harus nunggu konfirmasi penjual kalo penjual kurang waras biarin aja lama pesan sampe batal otomatis gila sistem tokped ribet hati mau belanja sini tokopedia care bisa nyelesai masa,reliability
ribet pake gabung sm tiktokcair uang lama smpe hr unistal toped rugi potongan gila,easeofuse
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
bagus,informationquality
napa ya akun tiap mau upgrade sudah upgrade akun tendang luar aplikasi pas login dgn akun beda tolong donk baikan lebih baik,privacy
te update baru tambah ribet ga bisa kirim video buat kirim bukti produk beli rusak,easeofuse
pesan batal pihak eh ma refund full mw komplain cara nghungi cs susah unistalltokopedia,responsiveness
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
ikl ngganggu tiap mbuka aplikasi lain,easeofuse
makin hancur tokopedia costumer rvice susah hubungi riwayat pembeli hilang mua mitra tokopedia karang tutup absolute cinematic great job tiktok hancur tokopedia,responsiveness
belanja kali turut² kembali mulu penjual nurut buang buang waktu waktu komplain sangat lama i bintang dulu mbuang banyak waktu nunggu minimal i alas napa returjika penjelas pembeli bingung,responsiveness
toko kurang lengkap arching masih pakai tik orang aplikasi lain udah pakai foto gambar arching ribet gak bisa suai cari,easeofuse
hapus kurir rekomendasi biang lelet no gabung tiktok makin gak banget tampilan bye pindah toko oren,reliability
ribet pake gabung sm tiktokcair uang lama smpe hr unistal toped rugi potongan gila,easeofuse
aplikasi aneh chat hapus riwayat belanja hapus mua hapus promo gk gratis ongkir gak bisa pilih ekspedisi admin mahal makin hari makin jelek apalagi kalo ller ribetin doang bisa,easeofuse
bagus tokopedia lebih baik bisa perlihat nama kurir ngantar supaya lebih amanah bisa mberi ulas rating juga kurir ekpedisi lain penjual tokopedia mantap belanja pengalam lalu baik kurang baik bagi kurir aja pake jne lama banget terangan pembeli tempat padahal lalu orang rumah lebih baik jang kurangi rja sama mitra ga profesional tokopedia ren,reliability
hubungin chat cs mau komplain kirim ga sampai jawab ma ai,responsiveness
udahh bagussditunggu fitur bayar qris bisa pake gopaylatersoal kadang suruh ndadak bayar patung pas ma bareng weh,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
