cleaned_content; label
mudah ngguna informatif;nonquality
bagus kali;nonquality
overall puas sih belanja tokopedia promo narik banyak voucher dll tapi klo bisa akses pengadu cs agent mudah jang lalu ribet banyak jasa kirim pun banyak pilihan lengkap jasa kirim banding ecommerce oren be overall ;informationquality
wah parah toko pedia ngatasnama no kurir jne udh orang na pake padahal kurir no knpa pake sama pihak toko pedia sama jne parah hati toko pedia gak am penipu kedok kurirknpa no pake asli gak am toko pedia bukti tolong pihak toko pedia baca;reliability
lambat kali tiap luh respon slow banget ga solusi jawab harus nunggu us;informationquality
karang banyak bug lalu update tiap minggu;informationquality
apk bego tpi apk belanja tapi nggak bisa buat belanja tulis kurir dukung alamat pas mau ganti alamat ma nggak alamat sistem aneh;informationquality
tingkat kn lg;informationquality
sangat manfaat;nonquality
banyak banget toko fiktif sini jual barang murah tapi ngaja gak kirim biar batal otomatis tapi o toko banyak pembeli tolong lebih teliti toko kaya gitu langsung blokir aja;reliability
te update error gk bs dubukabagus lahgk blanja sini;informationquality
mantap;nonquality
tokopedia makin sini makin aplikasi error kaya mau bangkrut maka para pedagang pembeli kabur toko oren;informationquality
toko pedia lalu ruwet pengembali dana saja harus ruet kirim email gala;informationquality
napa bbrp thn lalu sampai karang kl mau beli barang kok error luluada gagnggu rmh tokopedia;informationquality
napa kalau mau lihat ulas suatu toko lalu salah padahal sinyal baik sajasaya tadi mau checkout barangjadi ragu takut kalau barang pes suailalu pihak tokped mpersulit retur refund karna banyak ulasan jelek takut buat belanjapadahal pengguna baru;informationquality
ongkir mahal cuma pengguna baru gratis ongkir estimasi pengiriman lama banget;informationquality
gak usah belanja sinikasi ller na potongansaya udh kapokjual cuma ima emang lucu platform dulubobrok;informationquality
percaya;nonquality
kirim foto suka error;informationquality
parah pembayar pbb kota surabaya gagal saldo sy aju utk kembali rekening bank lama kali masuk smpe proses padahal nominal transaksi tagih pbb kota surabaya besar kitar jt tolong gera proses karen klo sdh ganti tahun na denda sy aju ganti rugi pihak tokopedia;reliability
minta bantu admin kurang gercep kes lama apalagi paket nggantung gak bisa hubungin penjual mau minta bantu cs ma gak respon;responsiveness
toped masih ngguna bot skusi tanyaansedang tanya kasih suai luh kitatidak sama dgn shoope bisa ta langsung robotd jawaban jelas suai dgn luhkanmohon dep bisa updatejengkel kali macam paket lama gerakkita minta bantuanea pilih tanya ngawur jawaban juga ngawurparah;informationquality
koneksi time out mulu anehhh padahal lancar lancar aja buka lain buka tokoped ring time out mulu;informationquality
jang  enak udel ganti waktu tiba barang alas maaf barang tiba lebih waktu tentu udah tau gagal pickup iya  dong buat cancel jang ma bela in penjual order us kirim jadi kali barang retur ima penjual tapi dana masih mbali juga;reliability
awal asik aja belanja tokopedia lama ongkir makin mahal potong ongkir sisa masih atas ribu kadang sampe ribu cekcek banding sama shopee nyata oh shopee jauh lebih rakyat bah ring rupiah ongkir;informationquality
mantap;nonquality
bagus;nonquality
lama pake tokped tapi update skrng makin parah bug mulai gk bisa buka fitur² ma tulis ganggu rumah toped sampe bug gopay later nu barang tulis bisa pakai gopay later sama pilih tenor tetapi pas checkout ma pembayar sedia anda pls  pusat bantu juga respon lama bangetdijawab juga bot jawab pls benahi ;reliability
ren pas tiktok ikl fto pas geser gak pindah apk suka banget weip;informationquality
bintang;nonquality
cepet prosesnyaok;nonquality
bayar e samsat persulit sms gmail muncul hari muncul kasih bintang;informationquality
hmhmhm sudahkuduga;nonquality
lebih gampang cepat bayar tokopedia;nonquality
dear tokopedia tolong ya aplikasi baiki buka gambar cek barang belidll kok ring lemot ring bug ya padahal wfi mbps signal cellular sangat normaltoko be orange sangat normal padahal pelangg tia tokopedia dapat platinum;informationquality
mudah mudah sukses lama;nonquality
percaya;nonquality
co dsni tu kdng nyebal bgt pkt udh tungguin ech sm ller gak krm trs ller chat byk slowrespon kalo mmg ller udh lama gak online nding kyk apk sblh liatin kpn akhir online jd kn qt bs tau mn ller msh aktif ataupun gak;informationquality
tting alamat suka masa sampai marahin orang alamat suka rubah ndiri pepekkkk;informationquality
tiap beberapa hari minta update us ribet;easeofuse
pembayar gopay ring gak bs;informationquality
bagus;nonquality
plus rb cuma bs pakai xrugi banyakpadahal plus tulis bul;informationquality
dulu tokopedia bagus karang jelek banget pelayanan;informationquality
banyak penipu;privacy
ima kasih gala suatu;informationquality
karang toped lemot kaligak perti dulu;informationquality
tiap mau payment pasti lemot minta ampun;informationquality
mantap;nonquality
kagak bisa bayar pake gopay cod anj gimana sih tokopedia;informationquality
ikl popup apk sangat ngganggu tanpa click langsung otomatis buka apk langsung uninstall apk ganggu iklan;informationquality
sangat bagus;nonquality
promo hilang waktu pes suruh pes tanpa promo gila bener;informationquality
skg toped kok ring error ya mau cek transaksi error loading lama banget kadang mau cek inbox juga lemot knpa ma begini sih padahal sdh loh pakai aplikasi dlu lancar aja skg kok kacau gini ya tolong baiki donk tokped aplikasi;informationquality
baru pake nir cache nyampe mb ste ane hapus ma gabisa buka tokped hadehhhhh;informationquality
banya ikl nuju sini pas download ma langsung apk kalo sen gak suai estimasi;informationquality
bagus cukup mbantu;nonquality
ngurus akun tokopedia skipun proses agak kendala awal alhamdulil bantu respon cepat cs tokopedia mbantu ubah informasi kontak baru dana refund tah moga dep makin baik pelayan aman akun pengguna tokopedia;privacy
flash sale ngeselin harus note wilayah mana saja bisa kirim paket buang buang waktu saja;informationquality
napa lemot aplikasi hp mau ngasi testi aja upload foto cuma muter aja loading pdhal internet sya bagus aja lg pilih foto karang step tambah lu pilih dlu galeri bru pilih lg utk testi sblum sdh baik ma ubah;informationquality
is the best;nonquality
sangat mbantu transaksi lewat dana;informationquality
mantapterbaik;nonquality
pengembali dana retur lama belit perti ol shop be cepat praktis;informationquality
kalo retur barang bikin free kayak shopee dong;informationquality
cs muas;nonquality
tokopedia nih banyak produk promo potong harga tpi napa sih ga nah ngasih gratis ongkir cuma banyak promo jg wong lebih mahal ongkir klo gini  cuma download apk tokopedia emang paling bener dah belanja oren aja banyak skonfree ongkir;informationquality
overall udah oke mines gabisa akses kalo koneksi lambat;informationquality
mantap;nonquality
mudah akses;nonquality
ngupdate usss pusing nih aplikasi;informationquality
bagus;nonquality
ren;nonquality
sutrisno kaksutrisno mantap;nonquality
ok;nonquality
sangat mbantu;nonquality
tolong aplikasi napa bisa;informationquality
konsumen suruh kasih review lemot super apa bai aplikasi mu boz makin lama ma makin goblog mau kasih review saja mutermuter gk jelas pola pikir m bloon bgt bisa bangkrut kalo spt trus;informationquality
mantap markotop;nonquality
mantap tokopedia karang bisa cod;informationquality
oke;nonquality
ring eror lemot banyak ganggu;informationquality
belanja mudahngak ribet ngak capek tentu banyak skon;easeofuse
rja bagus;nonquality
mantap;nonquality
apk gak jelas beli paket lama banget sampai gak kirim;informationquality
napa tiap mau mberi ulas lihat ulas aplikasi tokopedia lalu ndownload gagal tolong baiki kalau nanti kasih bintang;reliability
barang k ongkir k buset dang shoppe at barang kg kg masih dpt gratis ongkir tiap jam kap ni apk pu gratis ongkir ongkir murah paling engga bawa harga barang ;informationquality
nipu gak kira gak gratis ongkir ikl gak suai;informationquality
nice;nonquality
bagus;nonquality
bagus;nonquality
sini mahal² nding shopee aja jang download dehhh;informationquality
sangat cepat respon imakasih tokopedia;nonquality
aplikasi maling tanggal nov te ngambil uang lewat aplikasi dana besar jt dang  laku transaksi besar;informationquality
mau liat bajumaubeli;informationquality
kode login muncul;privacy
akun elor us miliki gratis ongkir;privacy
mat soleh njual produk;informationquality
lama bngt masuknyapadahal spek hp mumpuni;informationquality
toped plus banyak untung belanja;informationquality
muas;nonquality
mpurna;nonquality
mantap;nonquality
mantap;nonquality
habis update ma banyak bugs;informationquality
jir parah langgan plus rbbln trus app ring gak stabil;informationquality
g bisa masuk apk;informationquality
gak bisa lihat komentar tiap penjualankok ganggu us;informationquality
mntap;nonquality
kayak gini amat habis upgrade makin gak jelas sumpah orang udh pes barang ma ilang pesan gua gara gara nih aplikasi;reliability
moga aplikasi manfaatd lalu fast respon;informationquality
lemot banget karang aplikasi mau buka apapun lama mau ganti tode pembayar aja ga bisabisa;informationquality
every think yes ok;nonquality
sumpah gak bisa bukama log out aja us padahal marin am am aja dah;informationquality
beberapa komplen lama pakai app pengirim tlg utk kurir wajib call wa pembeli paket sdh drop user tokped sdh lama dulu ninggalin lazada krn kurir ngaco skg na kurir kirim rmh org lain gk jelas lantas sdh status kirim tanpa kasih kabar buang waktu harj hari buat lapor paket gini mana kurir gk bisa kontak pulak status bayar nov hari transaksi nilai ovo catat tokopedia gk muncul;reliability
bentarbentar upgrade bentarbentar upgrade;nonquality
jak gabung tiktok makin ancur app potong gk ngotak admin sana sini gmn ller mau jual;informationquality
mantappp;nonquality
balikin dana;nonquality
jelek jang download;nonquality
apk e commerce paling ribet;easeofuse
mudah transaksi jual beli;informationquality
okeee;nonquality
rubah nomor hp saja susah banget;informationquality
aplikasi makin lama makin banyak eror tama buka bikin emosi lemot minta ampun kalo udah nambah ranjang pasti banner lalu muncul cek produk lai bikin pusing saja tika add bara g banyak mbali aplikasi perti dulu;informationquality
mantap;nonquality
sangat profesional karang banyak fitur suai pelaya cs sangat njawab njadi luh pelangg;informationquality
dana pengembali cuma tengah mbali padahal barang terima;informationquality
ok tokopedia ep produk lokal rasa internasional;nonquality
te downloadongkir ga gratisdiskon ga adapromosi hoaxxx mbali saja bonus pengguna baru rp rupiah;informationquality
gratis ongkir nga ya;informationquality
mantul poko tokopedia;nonquality
oke;nonquality
cuma sar jang batal belanja sini soal kalo mau narik dana pembatal persulit harus kirim ktp  nomor rekening  bukti pembayar  te turutipun masih lama proses udah aplikasi eror mulu hadeh hadeh padahal dulu toko favorit tapi kayak karang dah kapok si parah pelayanan tambah  karyaw tokopedia care biar cepet bales luh castamer minimal kalo bales cepet walaupun gak lesai masalah tidal rasa tanggapi;informationquality
byk kali iklan;nonquality
napa tiap pake pembyar paylter kode sandi pembar y eror trus parahni aplikasi y dah eror;informationquality
banyak promo hadiah;informationquality
akun tokopedia tiba tiba bisa ubah akun baru tanpa transaksi padahal aku akun lama banyak transaksi bah transaksi jal monitor bayar lewat gerai alfamart cewa kali sistem tokopedia koq rubah akun konfirmasi langsung rubah akun transaksi sama kali masih transaksi status bayar lewat alfamart status dang kirim gimana koq begini rvis cewa;privacy
oke;nonquality
bantu trimakasih;nonquality
karang at kali ya aplikasi tokopedia arching barang aja kadang bisa kadang ribet karang harga juga karang mbingung tokopedia gak ubah karang gak nyam belanja sini;easeofuse
tokopedia karang sangat jelas perti dulu;informationquality
mantap;nonquality
alamat sama titik ring pass kasih driver anter paket;informationquality
tokopediacare busukgak respon penari dana rekening lamaasli busuk buruk layan kali;nonquality
aplikasi bagus tetapi versi aplikasi dapat ngunduh data tambah fitur lalu muncul tulis ganggu rumah toped hingga dapat ngguna cara maksimal padahal versi laman aplikasi masih fungsi mua tolong gera baiki salah cil bisa saja akibat fatal pada ri anda ima kasih;informationquality
buruk pelayan cs gak nah dapet solusi saldo bonus bisa pakai tokopedia card bisa aktivasi lalui aplikasi tahun;responsiveness
mantap top ff cuma rp;nonquality
saldo juta lebih tetapi dapat guna padahal saldo refund mana pihak tokped batal akhir sampai ta customer care juga njawab harus tem tem;informationquality
nice;nonquality
ller penipu mua beli kompor dateng casing hp rusak beli sin cuci dateng juga casing hp rusak;informationquality
hapus aplikasi masa tiap ikl langsung masuk aplikasi apalagi promo;easeofuse
iklan buruk langsung masuk aplikasi apalagi ikl promo tolong baiki;easeofuse
napa update mlh gg bisa buka aplikasi;informationquality
pembayar eror ya kok masukne kode pin pdhal bener kok gk bisa us;informationquality
bintang dah;nonquality
bisa akses akun ndiri;privacy
lemoooooooot;nonquality
ikl sangat nggangu;nonquality
bagus banget pengirim;nonquality
apk payah banding shopee tiktok pengirim lelet banget mo komplain susah lain nding pake apk be aja ga usah pake tokped;informationquality
costumer rvice mbantu;nonquality
cepet respon nyaterima kasih;nonquality
jelek skon buat narik aja;nonquality
buat bayar loading lama banget;informationquality
tolong dong ulas dapat rubah jang batasi banyak penjual nakal ngakalin te bul game gital ambil jual karna ce;informationquality
ring ring kasih skon ya;informationquality
muas;nonquality
jauh tokopedia njadi tempat belanja online lebih ring guna mungkin ui lebih adem aja liat juga soal pembayar opsi gopay mana mbantu mudah laku transaksi rupa orang pelajar miliki ktp;informationquality
mantap;nonquality
aplikasi jelek ring crash loading lama jaring bagus hp juga bagus;informationquality
jojisss;nonquality
gg beut nih apk banyak banget skon nyala tokped;informationquality
ojol ngeluh soal titik antar beda apk ojol sama alamat tera resi paket tolong baiki masa titik map;informationquality
jang ganggu aku main tiba tiba ikl us;informationquality
sar ruang skusi ada lebih praktis;nonquality
apk doang delay parah loading us padahal sinyal bagus entah napa gajelas;informationquality
aplikasi kok lemot;informationquality
tolong dong toko pedia duit toko online sya nga bisa tarik plis deh udh lama na sama bos;informationquality
my love you;nonquality
makin sini makin lemot apalagi habis update tambah lemot gimana mau belanja kalau lemot gini;informationquality
gunain paylatter tiktok karna  sambung lewat tokped ya hati hati aja masa baru telat dua hari udah chat orang dekat bilang malsuin data wkwkwkw lucu bgt anjirr gua ga nah ya malsuin data;informationquality
napa gambar muncul chat penjual;informationquality
baru kali coba udah na scam aja aplikasi isi penipu;informationquality
buyer friendly retur barang sangat rumit belit wajar isi banyak penjual amanah lalu cewa us beli d aplikasi beda jauh dri shopee;informationquality
sistem aplikasi lancar refund uang cepet x jam rja tapi ad ndala toko aja gk responsif cht pembeli progress pesan lama;informationquality
ima kasih toped mudah pembayar;informationquality
saat uninstall pengirim lama banget;nonquality
ikl mu lo kake en kso sis;nonquality
refund duit lama bgt;informationquality
mudah cara pembayar;informationquality
asoy;nonquality
aplikasi napa ya baru baru ngalami pesan tiba padahal lacak toko pedia sampek kota masih belom sampai ya minta pusat bantu toko masih sama aja sampai pusat bantu aplikasi sama aja sangat mbingung cewa kali tunggu rumah demi rja ma paket tiba ma perti dahla;informationquality
bintang kalo costumer rvice bija perti retur dll kurg muas;informationquality
tokopedia mantap;nonquality
bayar bpjs mulai jumat sampai karang hasil masih proses us solusi;informationquality
napa bisa buka aplikasi at;easeofuse
sangat bagus;nonquality
mantap;nonquality
aplikasi aneh mau cekout barang ngguna promo eh pas mau bayar pake debit luar bentar langsung hilang promo aneh;informationquality
admin napa aplikkasi bisa tarik dana saldo toped rekening chat admin juga gk bisa mohon cepat d baiki bintang ta ksih aj dulu;informationquality
tokopedia sip;nonquality
transaksi mudah;nonquality
error trus hp udah g piye gais gk bisa arch kata kunci gawe ne opo;informationquality
ok;nonquality
tokopedia ramah pembeli ingin ngembali barang ngembali dana krna penjual nakalpenipu ngirim barang suai ikl deskripsi;informationquality
nicee very good nggk cewa lama pake tokopedia trimakasih tokopedia mpermudah belanja sakrng udah pu tokedia kredit card makin joss deh tokopedia;nonquality
pengirim banyak lewati batas sla;informationquality
tolong kasih pemberitahu klu toko uda lama gak aktif tiap co slalu lama akhir batal otomatis krna toko uda lama gk aktif  jdi males uda nunggu lama;reliability
proses pembatal pesan sangat lama harus nunggu penjual dulu apalagi nunggu otomatis batal sistem banya penjual kurang responsif mbalas chat mberi informasi ngenai barang pes ka sih sama shopee lazada rating paling buruk pesan udah minggu juga kirim ngecewa kali tokopedia nding pake shopee lazada sat t ngga ubah sistem tokopedia proses komplain pun ring ganti tgl tgl tgl;reliability
mudah cepat baik;nonquality
ngaja kasih bintang beli barang butuh datang ma kardus mau komplain tapi waktu ngupload slalu gagal solusi sama kali tokopedia komplain;responsiveness
aplikasi lelet respon lelet;informationquality
minimal detail fitur estimasi benerin biar gaa jengkelll;nonquality
knp yaa limit bayar by virtual account cuma nit padahal mati mua promo harga barang jg lebih mahal tpi limit pembayar virtual cuma nit repot customer sifat usaha proses kantor butuh waktu mentara limit bayar bentar;informationquality
mantap;nonquality
aplikasi banyak bug pantes kagak laku loading mulu;informationquality
kasih bitang lanjutny mungkin hapus dulu aplikasi hp sayatolong gera lesai status pesan mang harus mbali hari dang rumahitupun itahu pada cs jne tapi mbuat pesan harus mbli ima namun gera proses jelas ststus;informationquality
bintang lima;nonquality
sangat mbantu;nonquality
aplikasi makin update makin lemot makin update makin banyak error makin update makin busuk;informationquality
hati check kondisi barang belum ubah status lesai bisa komplain retur sdh lesai akhir tiap kali belanja saja rusak kurang bekas barang cacat produksi elektronikkomputer;responsiveness
mantap;nonquality
banyak skon;informationquality
aplikasi ga jelas mau cht cs aja ga bisa baiki layan;informationquality
ok;nonquality
sistem bonus kadaluwarsa cuma bul bikin males belanja sini hangus mulu bonus nding belanja tempat agak lama kit kadaluwarsa bonus;informationquality
sy pakai nih aplikasi jam masih kuliah tahun rja sampai pu usaha ndiri bah sampai jual platform juga sy suka aplikasi tapi te beberapa tahun sy cewa mana tokopedia dulu skrng proses komplain tdk real time penari saldo batas waktu kalau hari libur saldo tah padahal sy pengguna lama akun gak nah sy ganti rekening juga gak ganti perti dulu tarik kap pun biaya admin ller besar kali;responsiveness
oke;nonquality
ayam jangkau;informationquality
gratong adaa uss saaayangg tokpeddd;nonquality
fitur opsi pilih produk narik ingin lihat produk rupa sama kali guna pilih klik kalikali produk tetap muncul ma tambah lebih banyak produk rupa lain rekomendasi feed anda;informationquality
aplikasi sangat at hp dulu lancar karang loading bikin emosi mau belanja aja susah;informationquality
makin sini makin jelek aplikasi antar muka enak dulu mau login aja gagal us padahal pasword benar otp juga benar mau belanja aja persulit aplikasi aneh mang aplikasi ban aja ribet;easeofuse
cara mudah baik moga ga masa;informationquality
jangn mau pake gopaylater biaya terlambat walau hutang jd apalagi kalo hutang besarwah gila kali inisebaik jang giur hapus saja;informationquality
toko pedia erorr;nonquality
sulit masuk aplikasi;informationquality
sangat mbantu transaksi pembeli penjual barang mi;informationquality
good efisien app operation;nonquality
apk sangat mbantu produk jual apk tokopedia hoax mua;informationquality
buset dah pembayar error mulu padahal gua pengguna tia tokped kalo lama begini ya nding pindah;informationquality
mantap;nonquality
sistem ngebug barang ga pengen lihat udah singkirin tapi masih us munculin rekomendasi sama sistem sistem makin payah;informationquality
aplikaei attttt sinyal banyak tetep aja gak buka;informationquality
jang kali kali ngguna paylater tokopedia telat hari aja denda gak ngotak hari ribu kapok ngguna aplikasi;informationquality
jasa pengirim lelet banding toko oren lebih cepat;nonquality
sayang banget gopaylater bisa pakai buat beli hp ring banget blokir tanpa bab mau belanja jd agak susah padahal limit juta;informationquality
sangat percaya;nonquality
sungguh nyesal belanja tokopedia penjual rugi amanah masih saja biar jual begitu saja buat tem baik klw blnja online pilih shopee aja;informationquality
gopay later knpa blm muncul ya;informationquality
menjak akuisisi sama tiktok tokopedia banyak eror lambat bug dll jelek pokok gak kaya dulu;informationquality
udah lama pakai aplikasi tapi tiba tiba eror ndiri coba masuk akun bisa;privacy
sangat buruk;nonquality
lama banget costumer rvice ngerespon apalagi live agent estimasi paketku smpe skrng tapi ma gagal kirim na cs ma bikin pusing suruh nunggu jam buat komplain hadehhh;responsiveness
moga limit naik agar bisa beli hp;informationquality
udah banyak ller penipu nih tokopedia masa bisa lolos begitu aja orang tau indikasi mah am aja  kalo ngga tau parah nih sistem buka lapak tinda sistem mana dong cacad banget;informationquality
suka belanja sini barang orsinil bagus bisa nyicil;informationquality
lelet loading lama;informationquality
penari dana lamaaa gak kaya aplikasi be cepet live chat langsung tanggapi tokopedia lama penari dana cs rvice juga ga bisa parah parah uang hasil penjual kok tah gak gerceppp;responsiveness
tolong i tokopedia versi lite min mori ku penuh data tokopedia tiap hari makin banyak;informationquality
mudah temu aplikasi;nonquality
ste update lelet live streaming juga gak;informationquality
klo mnt update ribet hrs hps apk lain dang hp ga bs ngedowlod lgi;easeofuse
mantap;nonquality
napa pu ring bekukatika buka nu transaksipas mau bayar kadang ring bekuagak lama kit baru mbali homeitu napa yapadahal masuk magic com pun masih gak mau cair;informationquality
napa rekomendasi produk padahal lalu cari elektronik;informationquality
ok;nonquality
moga lancar;nonquality
rimg error inbox pelaca;nonquality
bgus cepat;nonquality
tiap mau check out barang promo lalu muncul bug muncul notifikasi barang temu jadi salah angkat anda padahal toko be am aja;informationquality
mantap;nonquality
tokopedia masih banyak error kit kit error padahal internet bagus ganggu;informationquality
aplikasi macam denda terlambat hari denda rb hari dua rb gpaylater sama lintah darat basis online parah gak ngotak;informationquality
tokopedia care ga mbantu;nonquality
paylater join sama gopay telat hari denda gocap;informationquality
ok;nonquality
hilang rpercaya tokopedia barang mbali toko masa saldo gak balikin pihak toko pedia;informationquality
saldo masuk barang uda ima tgl oktober sampe karang saldo kata tgl oktober saldo masuk sampe karang nyedih kali;informationquality
banyak bug eror sistem masuk fitur chat hadap penjual tolong gera baiki;informationquality
sangat ngecewa sulit belanja sini;informationquality
komplain gera tindaklanjuti jelas toko respon rugi konsumen rta driver tapi sistem masih ncari driver us harus nunggu hari sampai toko mberi respon sad;reliability
bagus;nonquality
ok;nonquality
apk trlalu bnyak bug akhir agk lemot kl bka apk mna pengaju spaylater ngk prnh lolos pdahal ska blanja jd mls pke apk;informationquality
udah mah aku na retas ga jaga amanan trs saldo refund masih tah udh lapor cs cuma respon lambat bgt sampe skrng gada jelas;responsiveness
nyenang;nonquality
layan sangat muas;nonquality
nding belanja shoope karang nyari barang toko biar spesifik ma nongol mua contoh liat toko i nyari barang pa i luar tetep i lain lain gaada hubungan sama pa i tokopedia makin kacau;informationquality
lu ingat baik baik nambah daftar ingin ranjang sama saja perti nambah muat ahu;informationquality
good ecomers;nonquality
komplain barang rusak sini susah bgt refund barang udah kirim balik ller masih aja gak konfirmasi ima barang ller udah tutup manen hubungin admin tokped pakai tokopediacare lebih ngeselin ta lanjutan jawab lama bgt gak solusi please baiki sistem komplain biar pembeli rasa nyam gak khawatir uang gak balik;responsiveness
ok kali;nonquality
cukup bintang bicara;nonquality
tokopedia sialanhandling complain gk becus kok bisa dpt penghargaankapok gw belanja sini tokopedia gk nah bgs klu ksh solusi;informationquality
ok;nonquality
ok;nonquality
makin hari makin aneh ajah sistem pencaria tambah rver lemot bgt jadi aplikasi ring error;informationquality
baru ingin ncoba toko pedia lum ani komentar;informationquality
napa dah tokopedia lama banget pengiriman padahal masih satu kota paling cepet minggu anjir mana kadang paket ga dateng suka nyasar tolong dong ekspedisi benerin anjir ka cepet sama tiktok shopee;informationquality
tolong tokopedia mbali status aktif tidak ller akhir aktif apa nit jam hari lalu pembeli suruh nerkanerka aktif tidak ller nah na ndala kali turutturut batal otomatis masa mohon hati luh sah;reliability
aplikasi  the best dulu ya karang jelek cuma pake hp chipset ngebut buka tokped lola minta ampun apliakasi mau sampah promo juga pelit bgt gak kaya dulu fitur plus mahal bgt karang gak promo jd males;informationquality
top up saldo gagal bukan balik rekening ma alih saldo tokopedia mana mau tarik saldo balik harus nunggu hari nyusahin;reliability
aplikasi bobrok bayar cc gagal mau tarik saldo uda hari ga cair rugiin konsumen ller juga potongan gede;reliability
agak sel baruu down pas udhh masuk mau cek kupon down gangu rumah toped aj dh hari bingung gw mau coba beli toped malahh giniin tak manuk akal;informationquality
apk bagus pengirim cepat;nonquality
tokopedia emng oke gk kya toko be si oren;nonquality
napa karang update baru aplikasi tokped ring kaya ngelag gitu harus luar dulu masuk baru bisa buka minta tolong bai system imakasih;informationquality
tokopedia banyak skonnyaaa ya ampun;informationquality
mantap kadang dpt promo sangat murah;nonquality
ren proses cepat pembayar;nonquality
mantap;nonquality
test aplikasi;informationquality
sinyal bagus tapi pas buka tokped lemottttttt kaliiii kadang mau langanana plus susah klik pokok jelekkkkkk tolong baiki sanag cewa;informationquality
mang ga dengar sama kali ya bolot ya update us banyakin fitur sampah ga guna aplikasi makin at banyak bug banyak error ha cape deh;informationquality
aplikasi gk lindungi sbgai pembeli;informationquality
bagus;nonquality
mantap;nonquality
buat belanja online kalo masih harus bayar ongkir nding beli warung tetangga lebih dekat lebih cepat tokopedia mang;informationquality
ngetik nama produk luar aplikasi negeri perti sampah mua;informationquality
baik;nonquality
kacau parah tokped ky rumah kontra ga urus sm pemilik error aplikasi biarin larut ga mau benerin bikin emosi jiwa belanja pake aplikasi;informationquality
adain dong pembayar lalui qris;nonquality
expedisi goto logistic kurir nyaran buka pick up bandung;reliability
tokopedia banyak bisa cod beda toko online lain;informationquality
mantap dech pokok;nonquality
bener nang uang ribu;nonquality
cukup bintang satubelanja aplikasi respon ler sangat jelek parahpesen hari kirim minggu depancukup kali belanja tokopediamending shope respon ler cepet;informationquality
rekomended;informationquality
hasil pencari ring suai kata kunci loading gambar lambat bah ring muncul tolong perbaiki;informationquality
login ga bisa us verivikasi udh bener kali tetap gagal;reliability
mau apus akun manen;privacy
trima kasih atas hati tokopedia ismail;informationquality
mudah bayar tagih;informationquality
kacau aplikasi  otomatis gua mau checkout barang jam gak bisa bisa kata gak bisa pake promo padahal otomatis aplikasi siapa juga masukin promo kocak mana ring ngebug lgi tiap cek etalase toko kadang logout ndiri kadang gak bisa masukin ranjang situ error gitu notif harap baiki developer;reliability
kupon jejer satupun ga bisa pake padahal belanja ratus ribu beda toko penipu;informationquality
suka promo lebih murah;nonquality
customer care sangat lamb penangan masa pelayan rvice suai status pengantar rjasama dgn grab sangat jelek kali;informationquality
love you tokopedia;nonquality
stok kosong te chek out padahal info stok ready pesan bisa batal pembeli ha pilih lacak tokopedia lebih pihak pada penjual;informationquality
ongkir lalu mahal walaupun kombinasi promo gratis ongkir masih sangat mahal beda jauh si oyen ongkir oyen sangat jangkau promo gratis ongkir si oyen mang langsung gratis ongkir;informationquality
baru kali habis update ma force close us;informationquality
the best app;nonquality
suai dg produk beli;informationquality
ekspedisi oi tolong perbaiki pengirim bisa lama banget;informationquality
fast respon;informationquality
gampang eror;informationquality
bintang paksa turunin bintang saja dulu sangat bagus mudi mulai gandeng gojek mulai agak ribet rewel karang menjak gabung tiktok shop makin tambah parah aplikasi super jelek ribet potong banyak upload juga ribet pokok sangat payah tutup akun toko saja tokopedia;easeofuse
ingin nambah produk mua isi tapi masih saja gak bisa upload lalu masuk draft mua isi masih saja kasih tahu donk mana isi;informationquality
bagus kali;nonquality
napa karang tokopedia sdh bisa tenor bln skrg bisa cuma bln aja padahal lebih jangkau kalau tenor bln padahal dulu lbih bagus bisa cicil sampai bln;informationquality
pu pengalam ngena tokopedia beli sunco dus lt pouch sa satu toko ghaliyati  eh kirim ma buah cesinghp murah mpat komplain utk minta pengembali refund dana te payment namun proses belit ma waktu apalagi juga sibu lain proses komplain tsb lanjut hingga cara otomatis dana bisa refund akhir serah toko penipu sial;responsiveness
banyak bug bisa laku pembayar lain;informationquality
good;nonquality
mantap kali;nonquality
tepat waktu pesan suaideng terima;nonquality
kalo lg pencariansusah pdhl kta kunci g suka error juga suka henti ndiri;informationquality
gajelas promo pengguna baru ga bisa guna;informationquality
toped napa yaa ko makin sini makin buruk sistem aplikasi ring banget ganggu rumah toped klo sperti us mber auto kabur mau belanja ko bikin emosi dulu gara sistem suka error;informationquality
tokopedia menjak akuisisi tiktok pelit promo dulu kadang ngasih promo bah karang ga dikitpun minimal beli promo gede bgt tiktok perti ngaja mau ngebuang tokped;informationquality
aneh beli beda dg beli lebih byk trus ongkir ny g masuk akal trus;informationquality
topkopedia kok ring ngebug yaa;informationquality
hai tokopedia ndala nih napa waktu aku mau dowloand tokopedia gak bisa us tolong masa tolong baikin;informationquality
bonus tambah;nonquality
bt na scam skon mulu;informationquality
barang baguspelayana muas;nonquality
alhamdulillaah bantu tokopedia sangat mbantu tika na penipu ller moga depan makin tingkat layan pelangg;informationquality
aplikasi lemot;informationquality
dikit² update dikit² update kl gk update gk bisa buka males belanja toko pedia banya update san lalu maksa ngapain dikit² update padahal gk ubah ya tetap begitu² aja bikin beb at mory;informationquality
transaksi isi emoney saldo masuk tapi uang mbali solusi lumay ilang k;informationquality
